Left,Right
"[0.5517086982727051, 0.8530430793762207, -7.552004888111696e-08, 0.5088720321655273, 0.8190316557884216, 0.004538091365247965, 0.48211124539375305, 0.767736554145813, 0.00023742807388771325, 0.46057215332984924, 0.725877046585083, -0.005984765477478504, 0.44582605361938477, 0.6946195363998413, -0.013808174058794975, 0.5000092387199402, 0.6700392961502075, -0.013374948874115944, 0.4607778787612915, 0.5787553191184998, -0.028604522347450256, 0.4358418583869934, 0.5289494395256042, -0.03892664611339569, 0.4182887673377991, 0.49323317408561707, -0.044996920973062515, 0.5248386859893799, 0.6539003849029541, -0.024035898968577385, 0.501863420009613, 0.5178844928741455, -0.03858686611056328, 0.49150949716567993, 0.4407505989074707, -0.04893166571855545, 0.48410657048225403, 0.38308191299438477, -0.05565394088625908, 0.5521605014801025, 0.6566577553749084, -0.03410964831709862, 0.550349235534668, 0.5331981182098389, -0.04879486933350563, 0.5532166957855225, 0.4636673629283905, -0.059600699692964554, 0.5563064813613892, 0.40980178117752075, -0.06557813286781311, 0.5811517834663391, 0.675627589225769, -0.042554788291454315, 0.5923638939857483, 0.5921798348426819, -0.051565736532211304, 0.6025447845458984, 0.5428240299224854, -0.053764645010232925, 0.6110959053039551, 0.49982404708862305, -0.05443473532795906]",[]
[],"[0.5262288451194763, 0.9165669083595276, 4.838879590352008e-07, 0.5915067791938782, 0.8985600471496582, -0.026789017021656036, 0.6347816586494446, 0.8459334373474121, -0.04582081735134125, 0.662358283996582, 0.7842733860015869, -0.06153039634227753, 0.6830008029937744, 0.740134596824646, -0.07841335982084274, 0.5867624282836914, 0.6841016411781311, -0.048322346061468124, 0.5900143384933472, 0.5722203254699707, -0.0714864432811737, 0.5975568890571594, 0.5127133131027222, -0.08619177341461182, 0.6066417694091797, 0.4677538573741913, -0.09635952115058899, 0.5468081831932068, 0.6681951880455017, -0.04968464374542236, 0.5261658430099487, 0.5356266498565674, -0.07046543806791306, 0.5120660066604614, 0.4390375018119812, -0.08820352703332901, 0.502633810043335, 0.3631783127784729, -0.10075997561216354, 0.5151792764663696, 0.696136474609375, -0.05183222517371178, 0.49422329664230347, 0.593055009841919, -0.07476937025785446, 0.48004093766212463, 0.5228556990623474, -0.09867484867572784, 0.471657395362854, 0.4629802703857422, -0.11468677967786789, 0.49367326498031616, 0.7465206384658813, -0.05465642362833023, 0.4629445970058441, 0.723422110080719, -0.07986877113580704, 0.44425004720687866, 0.7045196890830994, -0.09691362828016281, 0.4328094720840454, 0.6857714653015137, -0.10694169253110886]"
"[0.4864170253276825, 0.8146659731864929, 2.3679166361034731e-07, 0.47950220108032227, 0.70201176404953, 0.010815836489200592, 0.4715786278247833, 0.6024398803710938, 0.012755675241351128, 0.4613344669342041, 0.532494843006134, 0.011966237798333168, 0.45431041717529297, 0.4831453561782837, 0.010818433947861195, 0.5210868120193481, 0.5523763298988342, 0.012854056432843208, 0.5370819568634033, 0.46541500091552734, 0.013376396149396896, 0.541461169719696, 0.4171406328678131, 0.01236154418438673, 0.5431528687477112, 0.38076743483543396, 0.01163316611200571, 0.5432620048522949, 0.5698074102401733, 0.005270950496196747, 0.5651379823684692, 0.48237502574920654, 0.008052471093833447, 0.5709736347198486, 0.4393082559108734, 0.008288423530757427, 0.5728956460952759, 0.41249001026153564, 0.008250170387327671, 0.563088059425354, 0.6007680892944336, -0.0017732854466885328, 0.5878242254257202, 0.5263675451278687, 0.0016133403405547142, 0.5930441617965698, 0.4859078824520111, 0.005663102958351374, 0.5928486585617065, 0.4568217396736145, 0.008188449777662754, 0.5809963941574097, 0.6456283926963806, -0.007867125794291496, 0.599915623664856, 0.5792771577835083, -0.002065130975097418, 0.605670690536499, 0.5418918132781982, 0.005820957478135824, 0.6063791513442993, 0.5133957862854004, 0.012086172588169575]",[]
[],"[0.5028674602508545, 0.8767633438110352, 2.0240652531811065e-07, 0.5573824644088745, 0.8497296571731567, -0.014402632601559162, 0.5972027778625488, 0.7894251942634583, -0.02206018753349781, 0.6259788870811462, 0.7269245386123657, -0.029137561097741127, 0.6435977220535278, 0.6760931611061096, -0.036299679428339005, 0.576823890209198, 0.6602251529693604, -0.01891646906733513, 0.589832067489624, 0.5599848031997681, -0.03012228198349476, 0.5999840497970581, 0.5056928396224976, -0.03764105588197708, 0.6086088418960571, 0.4647976756095886, -0.043570421636104584, 0.5442596077919006, 0.637108325958252, -0.022078318521380424, 0.5477701425552368, 0.515687108039856, -0.034587010741233826, 0.5515798330307007, 0.43888038396835327, -0.045458436012268066, 0.5538632273674011, 0.38107526302337646, -0.0532841831445694, 0.5133348703384399, 0.6398835778236389, -0.026540245860815048, 0.5046656131744385, 0.5244840383529663, -0.04109755903482437, 0.49789151549339294, 0.4502062201499939, -0.05533879995346069, 0.4937130808830261, 0.3925953507423401, -0.06546643376350403, 0.48648345470428467, 0.6660602688789368, -0.031743939965963364, 0.46160614490509033, 0.5826528668403625, -0.04937642812728882, 0.44163596630096436, 0.532142162322998, -0.061312057077884674, 0.4272162616252899, 0.48836958408355713, -0.06864587217569351]"
"[0.46994513273239136, 0.8426921367645264, 2.887078096591722e-07, 0.5190860629081726, 0.8182145953178406, -0.022496363148093224, 0.5578566789627075, 0.765618085861206, -0.03085007518529892, 0.5772714614868164, 0.7191066741943359, -0.03856927528977394, 0.5874577760696411, 0.6810430288314819, -0.045775532722473145, 0.5554829835891724, 0.6427983641624451, -0.008831563405692577, 0.5790915489196777, 0.5674236416816711, -0.019622350111603737, 0.5886088609695435, 0.5251827239990234, -0.031131019815802574, 0.5958740711212158, 0.48798489570617676, -0.04013907536864281, 0.5299564599990845, 0.614396333694458, -0.007650941610336304, 0.545525312423706, 0.5303566455841064, -0.015795642510056496, 0.5517455339431763, 0.4826551079750061, -0.025966018438339233, 0.5556333065032959, 0.44299331307411194, -0.03384140506386757, 0.5034701824188232, 0.6111170649528503, -0.009999162517488003, 0.5109364986419678, 0.5300014615058899, -0.019505228847265244, 0.5128121972084045, 0.4899158775806427, -0.027620216831564903, 0.5142837762832642, 0.45532485842704773, -0.033930856734514236, 0.47761550545692444, 0.6312717795372009, -0.014915132895112038, 0.4707604944705963, 0.5795694589614868, -0.024046439677476883, 0.4634897708892822, 0.5577881932258606, -0.0268858689814806, 0.4583249092102051, 0.5401222705841064, -0.0285126231610775]",[]
"[0.46092814207077026, 0.8074041604995728, 1.9841510834339715e-07, 0.508364737033844, 0.7742245197296143, -0.01608116365969181, 0.547620415687561, 0.7102316617965698, -0.017286458984017372, 0.5764493942260742, 0.6514029502868652, -0.017009561881422997, 0.5918588042259216, 0.5956021547317505, -0.01677141711115837, 0.5089673399925232, 0.5649371147155762, 0.007908115163445473, 0.5108986496925354, 0.480537086725235, 0.012231770902872086, 0.5136151313781738, 0.45138922333717346, 0.008586579002439976, 0.5164230465888977, 0.4389011859893799, 0.004299407824873924, 0.4791821241378784, 0.5664404630661011, 0.013548247516155243, 0.4645025134086609, 0.49470043182373047, 0.019435865804553032, 0.46062594652175903, 0.47652530670166016, 0.010003747418522835, 0.45860567688941956, 0.478421688079834, 0.0006062634056434035, 0.45374760031700134, 0.5875902771949768, 0.01705327071249485, 0.4400009214878082, 0.5319098830223083, 0.01746339723467827, 0.43017005920410156, 0.5088973045349121, 0.00475578336045146, 0.42132988572120667, 0.5033490657806396, -0.006298508495092392, 0.4362674951553345, 0.6264443397521973, 0.019163401797413826, 0.41475939750671387, 0.5976220965385437, 0.015109504573047161, 0.39969658851623535, 0.5876637101173401, 0.008100887760519981, 0.3873172700405121, 0.5826079845428467, 0.002829884411767125]",[]
[],"[0.4644947648048401, 0.8083162307739258, 1.5223459115532023e-07, 0.520868182182312, 0.7716713547706604, -0.012674313969910145, 0.5543613433837891, 0.6949609518051147, -0.013691232539713383, 0.5779961347579956, 0.6247109174728394, -0.013832067139446735, 0.5917267799377441, 0.5676591992378235, -0.012320981360971928, 0.5040556192398071, 0.5520256161689758, 0.006451667286455631, 0.5041890144348145, 0.4740402102470398, 0.003357828129082918, 0.5020499229431152, 0.4572371244430542, 0.0002273445134051144, 0.4980701208114624, 0.4758584499359131, 0.000555950275156647, 0.46937698125839233, 0.5572306513786316, 0.011109091341495514, 0.4467053711414337, 0.472433477640152, 0.014869795180857182, 0.440151572227478, 0.45697730779647827, 0.014947800897061825, 0.4358524978160858, 0.4723767340183258, 0.01590006612241268, 0.44098418951034546, 0.5905095338821411, 0.01262071542441845, 0.4131721556186676, 0.536851704120636, 0.009281421080231667, 0.40046167373657227, 0.5168380737304688, 0.002803273033350706, 0.39180809259414673, 0.5172691941261292, -0.0005709093529731035, 0.42502307891845703, 0.6393753886222839, 0.013109437189996243, 0.40179207921028137, 0.6323521137237549, 0.007494430523365736, 0.3887193500995636, 0.6326437592506409, 0.0022049371618777514, 0.3777316212654114, 0.6389326453208923, 0.00036607266520150006]"
[],"[0.49062666296958923, 0.8448047637939453, 8.83253150618657e-08, 0.546585738658905, 0.8027123212814331, -0.008735604584217072, 0.5809862017631531, 0.7404174208641052, -0.010157248936593533, 0.6025149822235107, 0.6716947555541992, -0.011936482042074203, 0.610547661781311, 0.6146465539932251, -0.012752357870340347, 0.5285218954086304, 0.6124686598777771, 0.004547772463411093, 0.5319716930389404, 0.5283717513084412, 0.0018021956784650683, 0.5305848717689514, 0.5150534510612488, -0.0015044877072796226, 0.5270989537239075, 0.5223643779754639, -0.002361989812925458, 0.49412238597869873, 0.6133518218994141, 0.005951815750449896, 0.4810101389884949, 0.531151294708252, 0.009488643147051334, 0.4711434841156006, 0.4995323419570923, 0.006693833973258734, 0.4607173204421997, 0.4848526120185852, 0.0036106605548411608, 0.46369805932044983, 0.6383997797966003, 0.005300865042954683, 0.44122016429901123, 0.5791085958480835, 0.007079289294779301, 0.42577075958251953, 0.5529623627662659, 0.0033115223050117493, 0.41306793689727783, 0.5388693809509277, -0.0010102528613060713, 0.4422324299812317, 0.6818738579750061, 0.0034770420752465725, 0.41367027163505554, 0.6554028391838074, 0.0029239454306662083, 0.3961515426635742, 0.6414268016815186, 0.001684129354543984, 0.38266924023628235, 0.6319536566734314, 0.0011300846235826612]"
[],"[0.507461667060852, 0.8993478417396545, 1.1660159060511432e-07, 0.5676153302192688, 0.8864248991012573, -0.012896515429019928, 0.5981974601745605, 0.8363866806030273, -0.018307998776435852, 0.6099464297294617, 0.7850109338760376, -0.022578075528144836, 0.615727424621582, 0.7483778595924377, -0.026791991665959358, 0.5659050345420837, 0.6931045055389404, -0.014313948340713978, 0.5751274228096008, 0.609311580657959, -0.020708449184894562, 0.5849949717521667, 0.5725787878036499, -0.02632019855082035, 0.5927720665931702, 0.5448059439659119, -0.03197533264756203, 0.5280144214630127, 0.6686098575592041, -0.014325123280286789, 0.5131664276123047, 0.5688881874084473, -0.022092672064900398, 0.5071279406547546, 0.5111922025680542, -0.03106173686683178, 0.5045884847640991, 0.4697038531303406, -0.03865973651409149, 0.49420320987701416, 0.6722331643104553, -0.0155806178227067, 0.48502489924430847, 0.5722009539604187, -0.028696376830339432, 0.48482775688171387, 0.505310595035553, -0.044416967779397964, 0.48596662282943726, 0.4537374973297119, -0.05555447190999985, 0.46823394298553467, 0.6944589614868164, -0.01666586846113205, 0.4362807273864746, 0.6302323341369629, -0.03424134850502014, 0.4165337085723877, 0.5904890894889832, -0.047103531658649445, 0.4030321538448334, 0.5568398237228394, -0.05506961792707443]"
"[0.5201777219772339, 0.9035360813140869, 1.357475696295296e-07, 0.5236711502075195, 0.8741072416305542, -0.014833674766123295, 0.5213232040405273, 0.8164961934089661, -0.025588013231754303, 0.5053362250328064, 0.7643833756446838, -0.03589797019958496, 0.4910416603088379, 0.7251710891723633, -0.04633709788322449, 0.5094988942146301, 0.6955552697181702, -0.018759261816740036, 0.46577736735343933, 0.5957397818565369, -0.03733218461275101, 0.4379298985004425, 0.5380653142929077, -0.052029192447662354, 0.4178929626941681, 0.4985981583595276, -0.060657650232315063, 0.5179427266120911, 0.6749054193496704, -0.021233409643173218, 0.4958373010158539, 0.5448749661445618, -0.03795268014073372, 0.4868307113647461, 0.46091216802597046, -0.0514608733355999, 0.48208680748939514, 0.4009125232696533, -0.05942300334572792, 0.5344178676605225, 0.6783342957496643, -0.025497552007436752, 0.5354065895080566, 0.5524793863296509, -0.04261511564254761, 0.5404314994812012, 0.4783478081226349, -0.05693884193897247, 0.5467129945755005, 0.4202137589454651, -0.06457888334989548, 0.5561299324035645, 0.6982520818710327, -0.030189024284482002, 0.571917712688446, 0.6103768944740295, -0.04375981166958809, 0.5853428244590759, 0.553650975227356, -0.049940623342990875, 0.5989015698432922, 0.503802478313446, -0.05229252204298973]",[]
[],"[0.5073745846748352, 0.8904168605804443, 3.0231706205086084e-07, 0.5769466161727905, 0.8889070153236389, -0.022900162264704704, 0.6166691780090332, 0.8391156196594238, -0.03448459506034851, 0.6320430636405945, 0.7804991006851196, -0.042649637907743454, 0.6385475993156433, 0.7325304746627808, -0.05116427689790726, 0.5792443752288818, 0.6832578182220459, -0.03469420596957207, 0.5799633860588074, 0.5867488980293274, -0.04843567684292793, 0.5830539464950562, 0.5265072584152222, -0.05886773020029068, 0.5875346064567566, 0.48409175872802734, -0.06618799269199371, 0.5419690608978271, 0.655724823474884, -0.031054874882102013, 0.520078182220459, 0.5309046506881714, -0.044394601136446, 0.5101052522659302, 0.4421655535697937, -0.05762503668665886, 0.5040767192840576, 0.37811893224716187, -0.06598944216966629, 0.5158412456512451, 0.6624224781990051, -0.027452223002910614, 0.508247971534729, 0.5385963916778564, -0.042884986847639084, 0.5098803043365479, 0.4639018177986145, -0.06000741198658943, 0.5133897066116333, 0.4034996032714844, -0.07074259966611862, 0.49948397278785706, 0.6933719515800476, -0.02416427806019783, 0.4927399456501007, 0.6385659575462341, -0.042616937309503555, 0.49118873476982117, 0.6013702154159546, -0.053734034299850464, 0.49261385202407837, 0.5725076794624329, -0.05874813348054886]"
[],"[0.5066166520118713, 0.8518099784851074, 3.36439512693687e-07, 0.5581685304641724, 0.8185980916023254, -0.005917725153267384, 0.595054030418396, 0.757164716720581, -0.009828707203269005, 0.6219375133514404, 0.7005789279937744, -0.015119358897209167, 0.6334595084190369, 0.6483890414237976, -0.02079341933131218, 0.5768285393714905, 0.6436247825622559, -0.0033898912370204926, 0.5912317037582397, 0.5595065355300903, -0.013053451664745808, 0.6013124585151672, 0.5115912556648254, -0.02077185921370983, 0.609238862991333, 0.47511520981788635, -0.026250218972563744, 0.5472087264060974, 0.6204749345779419, -0.009900310076773167, 0.5491252541542053, 0.5109604597091675, -0.018910132348537445, 0.5501353144645691, 0.4468824565410614, -0.027746563777327538, 0.5509302020072937, 0.3979116380214691, -0.03338019549846649, 0.517439067363739, 0.6220144033432007, -0.01776822656393051, 0.5076596736907959, 0.518724262714386, -0.028866302222013474, 0.4998517334461212, 0.4550902843475342, -0.03918737173080444, 0.49565553665161133, 0.40417343378067017, -0.046138375997543335, 0.4903286397457123, 0.6464493274688721, -0.025879597291350365, 0.47126305103302, 0.5857439041137695, -0.03735573962330818, 0.45990222692489624, 0.5460034012794495, -0.04335838556289673, 0.4528752267360687, 0.5118082761764526, -0.046309322118759155]"
"[0.48005610704421997, 0.8174792528152466, 2.5736227371453424e-07, 0.52702397108078, 0.7678910493850708, -0.02427237667143345, 0.5667052268981934, 0.6810868382453918, -0.02777859941124916, 0.5915040373802185, 0.6037424802780151, -0.02887086756527424, 0.5973207950592041, 0.5338717699050903, -0.02886847034096718, 0.5312199592590332, 0.5767650604248047, 0.0011293465504422784, 0.5402831435203552, 0.49633705615997314, -0.004849711433053017, 0.5461944937705994, 0.4773077070713043, -0.014763358980417252, 0.5471235513687134, 0.48153263330459595, -0.02133694477379322, 0.4995609223842621, 0.5751557946205139, 0.007455782499164343, 0.49991652369499207, 0.49612465500831604, 0.006544523406773806, 0.5041812062263489, 0.46472764015197754, -0.0067543815821409225, 0.5058196187019348, 0.4597148895263672, -0.018421459943056107, 0.4717320203781128, 0.5933378338813782, 0.009605292230844498, 0.4691750407218933, 0.5264090299606323, 0.006014454178512096, 0.4677344858646393, 0.4904012084007263, -0.008926264010369778, 0.46669867634773254, 0.47574296593666077, -0.02190658077597618, 0.45254945755004883, 0.6318796277046204, 0.009460775181651115, 0.43853121995925903, 0.5976648926734924, 0.002936767181381583, 0.4252930283546448, 0.577434241771698, -0.005632931366562843, 0.41417616605758667, 0.5644667744636536, -0.01244086679071188]",[]
"[0.5007135272026062, 0.797690749168396, 2.552374382958078e-07, 0.554248034954071, 0.7453979253768921, 0.000282401597360149, 0.5837056636810303, 0.6799593567848206, 0.0007953812601044774, 0.5983273386955261, 0.6135303974151611, 0.0017601704457774758, 0.6103042960166931, 0.5654914975166321, 0.0014893219340592623, 0.5605161190032959, 0.5949301719665527, -0.012295164167881012, 0.5693410634994507, 0.49608680605888367, -0.017031922936439514, 0.5709543228149414, 0.44041287899017334, -0.01780499331653118, 0.5716982483863831, 0.3977891504764557, -0.018452752381563187, 0.5255780816078186, 0.5805919766426086, -0.015058164484798908, 0.5185117721557617, 0.47671204805374146, -0.02243422344326973, 0.5120146870613098, 0.41302016377449036, -0.02918945625424385, 0.5056806802749634, 0.36842817068099976, -0.03351254016160965, 0.4960557222366333, 0.5887404084205627, -0.016304675489664078, 0.47487008571624756, 0.5051102638244629, -0.025151848793029785, 0.4602196216583252, 0.45376914739608765, -0.03448164835572243, 0.44836723804473877, 0.4163910150527954, -0.04073426499962807, 0.4754680395126343, 0.6167911887168884, -0.016230084002017975, 0.45300763845443726, 0.5634564757347107, -0.026277102530002594, 0.4390532374382019, 0.5394088625907898, -0.03257110342383385, 0.4308200180530548, 0.519242525100708, -0.035668887197971344]",[]
[],"[0.4612762928009033, 0.7886734008789062, 2.3132872684072936e-07, 0.5141710638999939, 0.7528510689735413, -0.012873437255620956, 0.5511813163757324, 0.6772900819778442, -0.01256494875997305, 0.5720450282096863, 0.6014344692230225, -0.01052472461014986, 0.583156168460846, 0.5383621454238892, -0.00898668635636568, 0.5048853158950806, 0.5427233576774597, 0.008251500315964222, 0.5021979808807373, 0.47463420033454895, 0.0174618661403656, 0.4980471730232239, 0.4454045295715332, 0.02089451067149639, 0.4935739040374756, 0.4365875720977783, 0.022506147623062134, 0.4708789885044098, 0.5475513935089111, 0.014974292367696762, 0.4511393904685974, 0.47567296028137207, 0.03357347846031189, 0.4431343078613281, 0.442817360162735, 0.03694702684879303, 0.4358626902103424, 0.4233410358428955, 0.035760097205638885, 0.44611677527427673, 0.5752906203269958, 0.01920965686440468, 0.42105531692504883, 0.5280128121376038, 0.025232257321476936, 0.4087819457054138, 0.5042252540588379, 0.013305573724210262, 0.3965259790420532, 0.4921768605709076, 0.0024706516414880753, 0.4307126998901367, 0.6142980456352234, 0.022535046562552452, 0.40879079699516296, 0.6116097569465637, 0.018328474834561348, 0.39524224400520325, 0.6235546469688416, 0.008152883499860764, 0.3828676640987396, 0.6367363929748535, 0.0008750151610001922]"
[],"[0.47067946195602417, 0.7971745729446411, 1.557652211658933e-07, 0.5286991596221924, 0.7606515288352966, 0.002054582815617323, 0.560143232345581, 0.6945540308952332, 0.009366005659103394, 0.5778868198394775, 0.6309537291526794, 0.015422581695020199, 0.5837336182594299, 0.5789811611175537, 0.021696461364626884, 0.5123050212860107, 0.565985918045044, 0.022353604435920715, 0.5090606212615967, 0.49408888816833496, 0.03205451741814613, 0.5034319758415222, 0.4771072566509247, 0.037190742790699005, 0.49743321537971497, 0.48311829566955566, 0.04131807014346123, 0.4773927927017212, 0.5639039874076843, 0.022911394014954567, 0.459733247756958, 0.4908481240272522, 0.03931369259953499, 0.45008254051208496, 0.45730066299438477, 0.04251186549663544, 0.44068315625190735, 0.43762603402137756, 0.04268522933125496, 0.4480484127998352, 0.5890111327171326, 0.0217886995524168, 0.42035242915153503, 0.5424009561538696, 0.027525175362825394, 0.40304088592529297, 0.5137443542480469, 0.0162989292293787, 0.3876822292804718, 0.49992841482162476, 0.006508206948637962, 0.4288754165172577, 0.6295603513717651, 0.02111143432557583, 0.4060261845588684, 0.6316284537315369, 0.020225144922733307, 0.39213791489601135, 0.6414945125579834, 0.012224845588207245, 0.3800739347934723, 0.6562087535858154, 0.0062016816809773445]"
[],"[0.5155267715454102, 0.8346679210662842, 1.8167169457683485e-07, 0.5623204708099365, 0.7806210517883301, 0.0029328595846891403, 0.5792872905731201, 0.7099034786224365, 0.010135392658412457, 0.5866098999977112, 0.6441501975059509, 0.015389722771942616, 0.5917072296142578, 0.5951246619224548, 0.019921863451600075, 0.5399671196937561, 0.6187460422515869, 0.0198795385658741, 0.5382121205329895, 0.540660560131073, 0.026244310662150383, 0.5352257490158081, 0.5087275505065918, 0.02897142432630062, 0.5314776301383972, 0.4873337149620056, 0.030361603945493698, 0.5057270526885986, 0.6192970871925354, 0.016860203817486763, 0.49237632751464844, 0.5384945869445801, 0.024906916543841362, 0.4843079447746277, 0.49962735176086426, 0.024248505011200905, 0.476321280002594, 0.4745017886161804, 0.02379339560866356, 0.4756771922111511, 0.6457087993621826, 0.012750264257192612, 0.4504413306713104, 0.586487352848053, 0.015326467342674732, 0.43457287549972534, 0.5562341809272766, 0.010065323673188686, 0.4225301742553711, 0.5335605144500732, 0.0057198666036129, 0.4547317326068878, 0.6936858296394348, 0.008897364139556885, 0.4212955832481384, 0.6716143488883972, 0.0071337176486849785, 0.4016796946525574, 0.6579139232635498, 0.004581078886985779, 0.3877294063568115, 0.6460745930671692, 0.003671093378216028]"
[],"[0.514534592628479, 0.8721324801445007, 2.1703580443954706e-07, 0.5552119016647339, 0.8510410785675049, -0.010963291861116886, 0.569187343120575, 0.7891430854797363, -0.015628879889845848, 0.5650782585144043, 0.7271928191184998, -0.018933260813355446, 0.5568751096725464, 0.6807291507720947, -0.021579891443252563, 0.552456259727478, 0.6848310828208923, -0.020670702680945396, 0.5499898791313171, 0.5759240388870239, -0.029990456998348236, 0.5519065856933594, 0.5150216817855835, -0.03439236804842949, 0.5541906356811523, 0.4707416892051697, -0.03695371374487877, 0.5252349972724915, 0.6718028783798218, -0.020329758524894714, 0.5012683272361755, 0.5629976391792297, -0.031851038336753845, 0.48900309205055237, 0.49225687980651855, -0.03984536603093147, 0.481779545545578, 0.4416103959083557, -0.04387297108769417, 0.5049448013305664, 0.68099445104599, -0.01972636952996254, 0.4930401146411896, 0.5897613763809204, -0.031123854219913483, 0.4949135482311249, 0.5445437431335449, -0.038032181560993195, 0.4998612701892853, 0.5139274001121521, -0.04050052538514137, 0.49267223477363586, 0.7032443881034851, -0.019233372062444687, 0.48264434933662415, 0.6485481858253479, -0.02891475148499012, 0.4793080985546112, 0.6156286001205444, -0.031883493065834045, 0.4792519807815552, 0.5921115279197693, -0.03132940083742142]"
"[0.5309878587722778, 0.8669554591178894, 2.4950688271019317e-07, 0.5239591002464294, 0.8300628066062927, -0.016183940693736076, 0.514478325843811, 0.7680685520172119, -0.02800002321600914, 0.4935659170150757, 0.715738832950592, -0.03826211765408516, 0.47827985882759094, 0.6683821082115173, -0.04896308109164238, 0.5176783204078674, 0.6692756414413452, -0.028093386441469193, 0.4782875180244446, 0.5762453079223633, -0.04821295663714409, 0.4524870216846466, 0.5173874497413635, -0.06186098977923393, 0.43450596928596497, 0.47435104846954346, -0.0694338008761406, 0.5257324576377869, 0.6522516012191772, -0.030242877081036568, 0.5023419260978699, 0.5225907564163208, -0.04929465800523758, 0.4924793243408203, 0.4361456632614136, -0.06151656061410904, 0.48905864357948303, 0.37472274899482727, -0.06761384755373001, 0.540956437587738, 0.6623690128326416, -0.033685874193906784, 0.5391945838928223, 0.5390724539756775, -0.05493702366948128, 0.5429150462150574, 0.46470314264297485, -0.06873293220996857, 0.5497192144393921, 0.4081207811832428, -0.07458019256591797, 0.5602084994316101, 0.6912440657615662, -0.03701237589120865, 0.5747356414794922, 0.6083126664161682, -0.054271433502435684, 0.5866006016731262, 0.5537535548210144, -0.060410887002944946, 0.599332332611084, 0.5041365623474121, -0.0616723969578743]",[]
[],"[0.5337375402450562, 0.880327582359314, 3.1933635114000936e-07, 0.5911180377006531, 0.8588868975639343, -0.019131887704133987, 0.6248712539672852, 0.8019072413444519, -0.030014518648386, 0.638627290725708, 0.7433909177780151, -0.038973648101091385, 0.649753749370575, 0.6994405388832092, -0.04910053312778473, 0.5877151489257812, 0.6524693369865417, -0.029295988380908966, 0.5912400484085083, 0.5629485249519348, -0.044123005121946335, 0.5970514416694641, 0.508476734161377, -0.05581711605191231, 0.6044250726699829, 0.46909916400909424, -0.06480737775564194, 0.5507276654243469, 0.6317521333694458, -0.031754788011312485, 0.5304577946662903, 0.5128703713417053, -0.04608714208006859, 0.5198395252227783, 0.4266154170036316, -0.0608772337436676, 0.5146709680557251, 0.3614483177661896, -0.07095106691122055, 0.5191850066184998, 0.6500239968299866, -0.0348881334066391, 0.5034267902374268, 0.5349045395851135, -0.053284771740436554, 0.4992743730545044, 0.4584766924381256, -0.07422754913568497, 0.5012511610984802, 0.39610177278518677, -0.08789517730474472, 0.49509307742118835, 0.6952127814292908, -0.0379616804420948, 0.46169331669807434, 0.6568865180015564, -0.060285475105047226, 0.44457530975341797, 0.6293340921401978, -0.07445206493139267, 0.43637749552726746, 0.6099924445152283, -0.08177689462900162]"
"[0.5112061500549316, 0.8376125693321228, 2.7619574893833487e-07, 0.5643777251243591, 0.8016676902770996, -0.005786409135907888, 0.6015916466712952, 0.7375385165214539, -0.009555282071232796, 0.6250772476196289, 0.6740996837615967, -0.015620769001543522, 0.6339932680130005, 0.6218003034591675, -0.022303713485598564, 0.5818583369255066, 0.6269665956497192, 0.002005302580073476, 0.5981695055961609, 0.5470911860466003, -0.007210343144834042, 0.6086509227752686, 0.5004308223724365, -0.016049295663833618, 0.6175497770309448, 0.46352219581604004, -0.022863641381263733, 0.5537139773368835, 0.6044911742210388, -0.005613613873720169, 0.557715654373169, 0.4994296133518219, -0.01297124195843935, 0.5612346529960632, 0.43651115894317627, -0.021209781989455223, 0.5640315413475037, 0.38740822672843933, -0.027383295819163322, 0.5252099633216858, 0.6069443225860596, -0.015556450933218002, 0.5167731642723083, 0.5056459903717041, -0.025732923299074173, 0.5114686489105225, 0.44500017166137695, -0.03558594733476639, 0.5088440179824829, 0.39610564708709717, -0.042994145303964615, 0.49822160601615906, 0.630388081073761, -0.026250263676047325, 0.47477179765701294, 0.5664505362510681, -0.03855108097195625, 0.459816038608551, 0.5237901210784912, -0.0456388033926487, 0.4487360119819641, 0.4863097667694092, -0.050011083483695984]",[]
"[0.48495084047317505, 0.8065128326416016, 1.964819773547788e-07, 0.5320123434066772, 0.7585146427154541, -0.018920693546533585, 0.5708897113800049, 0.6797389984130859, -0.022424796596169472, 0.5957390069961548, 0.6098214387893677, -0.025724688544869423, 0.6067949533462524, 0.5479722023010254, -0.028235655277967453, 0.5384989380836487, 0.5793867707252502, 0.004226800985634327, 0.5486274361610413, 0.5108314752578735, -0.003944439347833395, 0.5539659857749939, 0.4799932837486267, -0.014394750818610191, 0.5576059818267822, 0.4551580250263214, -0.022428203374147415, 0.5105804800987244, 0.5690533518791199, 0.005202933680266142, 0.5131823420524597, 0.49704185128211975, -0.0005370421567931771, 0.5153756737709045, 0.4595135748386383, -0.012104636058211327, 0.5176673531532288, 0.4285661280155182, -0.02176928147673607, 0.4851878583431244, 0.5764127969741821, 0.0020322196651250124, 0.4813714325428009, 0.5059385299682617, -0.00698176259174943, 0.4787099063396454, 0.4696560800075531, -0.016827847808599472, 0.47848859429359436, 0.4394122064113617, -0.0246247760951519, 0.462451696395874, 0.6020470261573792, -0.003504292108118534, 0.44694727659225464, 0.5491544604301453, -0.013787802308797836, 0.4329737722873688, 0.5199311971664429, -0.01985151693224907, 0.4225148856639862, 0.49417299032211304, -0.024009913206100464]",[]
