Left,Right
"[0.5594170093536377, 0.7010468244552612, 3.81471920718468e-08, 0.5728323459625244, 0.6390926241874695, -0.02552255615592003, 0.565980076789856, 0.5776508450508118, -0.034935757517814636, 0.5356505513191223, 0.5388033390045166, -0.04256134480237961, 0.5031461715698242, 0.5264919996261597, -0.04940224811434746, 0.5335280895233154, 0.520969808101654, -0.006409321911633015, 0.5086423754692078, 0.4632596969604492, -0.022812414914369583, 0.48789820075035095, 0.4673473536968231, -0.037074752151966095, 0.4782855212688446, 0.49098822474479675, -0.04482470452785492, 0.5104514956474304, 0.5423434376716614, -0.0006349643808789551, 0.48016834259033203, 0.49084383249282837, -0.020001355558633804, 0.4666156470775604, 0.5141637325286865, -0.035620033740997314, 0.4655303359031677, 0.5505553483963013, -0.04215824604034424, 0.4953655004501343, 0.573207676410675, 0.0011308775283396244, 0.46905213594436646, 0.5259009599685669, -0.01914939470589161, 0.4565025568008423, 0.5432340502738953, -0.03061322309076786, 0.4553711414337158, 0.5738738179206848, -0.03282508626580238, 0.48584574460983276, 0.6107898354530334, 0.0010714607778936625, 0.46700119972229004, 0.5718221664428711, -0.013986681587994099, 0.45692208409309387, 0.5737855434417725, -0.020003143697977066, 0.45399612188339233, 0.588811993598938, -0.020784644410014153]",[]
[],"[0.5670185089111328, 0.4876687824726105, -1.6789891787993838e-07, 0.5605052709579468, 0.4032725691795349, -0.016260704025626183, 0.5568625330924988, 0.32247400283813477, -0.022222578525543213, 0.562418520450592, 0.2526685893535614, -0.02699013240635395, 0.5716733336448669, 0.21036458015441895, -0.03205614537000656, 0.561656653881073, 0.3414372205734253, -0.014354665763676167, 0.5448993444442749, 0.3323517441749573, -0.030401557683944702, 0.5352799296379089, 0.3623032569885254, -0.04091200605034828, 0.5341205596923828, 0.3849479556083679, -0.04768293723464012, 0.5523601174354553, 0.3910623788833618, -0.013919433578848839, 0.5178583264350891, 0.39593005180358887, -0.03239111602306366, 0.5133898258209229, 0.43204009532928467, -0.04189947992563248, 0.5188188552856445, 0.45868608355522156, -0.04779622703790665, 0.5420926213264465, 0.43386462330818176, -0.0155952088534832, 0.5066043734550476, 0.44930317997932434, -0.035021014511585236, 0.5047907829284668, 0.47927939891815186, -0.03699340298771858, 0.5111401677131653, 0.5012766718864441, -0.03639039397239685, 0.5385675430297852, 0.47401952743530273, -0.018444787710905075, 0.5051575303077698, 0.4956507682800293, -0.03319734334945679, 0.5015966892242432, 0.5157904028892517, -0.03378087654709816, 0.5066666007041931, 0.5261453986167908, -0.032527342438697815]"
"[0.568137526512146, 0.4949496388435364, -2.198669761810379e-07, 0.5477182865142822, 0.4145130217075348, -0.013315003365278244, 0.5407053232192993, 0.3240186274051666, -0.017349306493997574, 0.551929771900177, 0.2499358355998993, -0.020385006442666054, 0.5686511397361755, 0.20953980088233948, -0.02289625070989132, 0.5562834143638611, 0.3357001841068268, -0.008043068461120129, 0.5485317707061768, 0.31610947847366333, -0.019497686997056007, 0.5412320494651794, 0.34458449482917786, -0.025575336068868637, 0.5397143363952637, 0.3621121048927307, -0.02891044318675995, 0.5615100860595703, 0.376655638217926, -0.0060114385560154915, 0.5414581894874573, 0.3811766505241394, -0.02005724422633648, 0.532421886920929, 0.4212208390235901, -0.02531641721725464, 0.5287063121795654, 0.44470638036727905, -0.027430055662989616, 0.5661623477935791, 0.40899917483329773, -0.005934237036854029, 0.542449414730072, 0.4234226942062378, -0.01841888763010502, 0.5334075689315796, 0.46132832765579224, -0.016543133184313774, 0.5285343527793884, 0.48405903577804565, -0.013942694291472435, 0.5752548575401306, 0.4398798942565918, -0.007055667694658041, 0.5551861524581909, 0.4543100595474243, -0.014553558081388474, 0.5467076897621155, 0.47645270824432373, -0.012231012806296349, 0.5432745814323425, 0.48641154170036316, -0.009136322885751724]","[0.5669671297073364, 0.43394342064857483, -3.647378150617442e-07, 0.5341662764549255, 0.3959497809410095, -0.017445677891373634, 0.5350235104560852, 0.29248496890068054, -0.0204877071082592, 0.5566464066505432, 0.21556580066680908, -0.022571247071027756, 0.576469361782074, 0.17440231144428253, -0.022230707108974457, 0.5735620260238647, 0.2501887381076813, -0.004172554239630699, 0.5965360999107361, 0.20460043847560883, -0.024524712935090065, 0.5826209783554077, 0.24625979363918304, -0.03538260981440544, 0.569341242313385, 0.2784213721752167, -0.03982778638601303, 0.5946888327598572, 0.2769109904766083, -0.004133379552513361, 0.614703357219696, 0.236149400472641, -0.026996159926056862, 0.5913882851600647, 0.2888171672821045, -0.032934170216321945, 0.5770171284675598, 0.32158204913139343, -0.031121421605348587, 0.6114497184753418, 0.3099026679992676, -0.008492584340274334, 0.6289172172546387, 0.277029812335968, -0.03301167115569115, 0.6019938588142395, 0.32995498180389404, -0.029322905465960503, 0.5860030651092529, 0.3598577380180359, -0.020498739555478096, 0.6283504366874695, 0.3476897180080414, -0.014381589367985725, 0.6387103796005249, 0.32796409726142883, -0.03342674300074577, 0.6167184114456177, 0.36808574199676514, -0.03125232085585594, 0.6018183827400208, 0.39100974798202515, -0.025096682831645012]"
[],"[0.5667478442192078, 0.5072503089904785, -2.7344808017915057e-07, 0.5440658926963806, 0.42656219005584717, -0.014774855226278305, 0.5355965495109558, 0.33059072494506836, -0.019504286348819733, 0.5472560524940491, 0.2487040013074875, -0.02345574088394642, 0.5657770037651062, 0.2071196734905243, -0.026362434029579163, 0.5557242631912231, 0.33877310156822205, -0.009257179684937, 0.5581607818603516, 0.30763328075408936, -0.0244885440915823, 0.543554425239563, 0.34446051716804504, -0.03022289089858532, 0.5371220707893372, 0.3696371912956238, -0.032207950949668884, 0.5582022070884705, 0.37943312525749207, -0.007753135170787573, 0.5380008816719055, 0.3809562027454376, -0.028107546269893646, 0.5276516675949097, 0.43357735872268677, -0.032524216920137405, 0.5282217264175415, 0.46716073155403137, -0.031630147248506546, 0.5606881976127625, 0.414476215839386, -0.008880370296537876, 0.5348220467567444, 0.429625540971756, -0.027393221855163574, 0.5273813009262085, 0.4796050786972046, -0.02323046699166298, 0.5285822749137878, 0.5107048749923706, -0.016763199120759964, 0.569337010383606, 0.45003241300582886, -0.011282633990049362, 0.5434344410896301, 0.46660441160202026, -0.023138023912906647, 0.5328027009963989, 0.49988019466400146, -0.02006170153617859, 0.5317770838737488, 0.5164221525192261, -0.014895603060722351]"
"[0.5575836300849915, 0.5295506715774536, 2.761282402730103e-08, 0.5754217505455017, 0.4764006733894348, -0.03301175683736801, 0.5839136242866516, 0.4320201873779297, -0.055394966155290604, 0.5945260524749756, 0.3995513617992401, -0.07571204751729965, 0.5990374088287354, 0.3787815570831299, -0.09674791246652603, 0.5371575355529785, 0.37155601382255554, -0.046049945056438446, 0.5072804689407349, 0.34734511375427246, -0.0796172246336937, 0.49997103214263916, 0.36672261357307434, -0.10225366801023483, 0.5045421123504639, 0.3897302448749542, -0.11494067311286926, 0.5123973488807678, 0.41440701484680176, -0.043641019612550735, 0.4829907715320587, 0.4152025580406189, -0.08192069083452225, 0.4992780387401581, 0.4657308757305145, -0.09721028804779053, 0.5215491652488708, 0.5072327852249146, -0.10250955075025558, 0.4950448274612427, 0.46012213826179504, -0.0444825142621994, 0.4744451344013214, 0.4804554283618927, -0.07995704561471939, 0.49641725420951843, 0.5247907638549805, -0.08261802792549133, 0.5197819471359253, 0.5588791370391846, -0.07783962041139603, 0.4849439859390259, 0.5053699612617493, -0.04798249900341034, 0.46454811096191406, 0.522403359413147, -0.07211253046989441, 0.47915175557136536, 0.5475853085517883, -0.07293505221605301, 0.4977361857891083, 0.5622252225875854, -0.06927711516618729]",[]
"[0.5467935800552368, 0.5507032871246338, -4.077977422412005e-08, 0.564846396446228, 0.5098345875740051, -0.03258844092488289, 0.576246440410614, 0.47189584374427795, -0.05530598759651184, 0.5830250978469849, 0.44489699602127075, -0.07613047957420349, 0.5843195915222168, 0.43049299716949463, -0.09681950509548187, 0.5268045663833618, 0.393719881772995, -0.04069450497627258, 0.49827247858047485, 0.36405056715011597, -0.0739448070526123, 0.4940060079097748, 0.38523000478744507, -0.09591498970985413, 0.5005216598510742, 0.4123364984989166, -0.10725484788417816, 0.5044450163841248, 0.4356723725795746, -0.03763115778565407, 0.4761061370372772, 0.42959457635879517, -0.07626153528690338, 0.4981307089328766, 0.4808955490589142, -0.09059126675128937, 0.5242019891738892, 0.5212140083312988, -0.09382619708776474, 0.4894787073135376, 0.47960707545280457, -0.03834160417318344, 0.46932804584503174, 0.48760154843330383, -0.07321306318044662, 0.49361658096313477, 0.5294417142868042, -0.07551315426826477, 0.5173783898353577, 0.5599802732467651, -0.06957682967185974, 0.4815949499607086, 0.5226479768753052, -0.041645899415016174, 0.4610288441181183, 0.5318737030029297, -0.06452902406454086, 0.47792354226112366, 0.5566037893295288, -0.06524785608053207, 0.4973990023136139, 0.5711081624031067, -0.06101001799106598]",[]
"[0.5329141616821289, 0.569209635257721, -2.9601562090419975e-08, 0.5561500787734985, 0.52773517370224, -0.02923019975423813, 0.5711328983306885, 0.48122766613960266, -0.049201589077711105, 0.5820009708404541, 0.4471893310546875, -0.0683380588889122, 0.5837281346321106, 0.43010377883911133, -0.08684401959180832, 0.5173599123954773, 0.41699105501174927, -0.0341414250433445, 0.4886598289012909, 0.37158551812171936, -0.06781686097383499, 0.48881229758262634, 0.3884822130203247, -0.09023015201091766, 0.5013391375541687, 0.41780510544776917, -0.10111672431230545, 0.49697792530059814, 0.4539492130279541, -0.032565779983997345, 0.47113853693008423, 0.4290350377559662, -0.07202879339456558, 0.4914689064025879, 0.47169047594070435, -0.08815895020961761, 0.5167170763015747, 0.5099443793296814, -0.09193961322307587, 0.4832594394683838, 0.49233949184417725, -0.034901514649391174, 0.46361178159713745, 0.4872298538684845, -0.06957129389047623, 0.4877077341079712, 0.5241901278495789, -0.07408960908651352, 0.5122783184051514, 0.5537775158882141, -0.06934475153684616, 0.4761994183063507, 0.5290848016738892, -0.039666369557380676, 0.4554186165332794, 0.5322433114051819, -0.061568036675453186, 0.4722541868686676, 0.5548473596572876, -0.06361336261034012, 0.4925261437892914, 0.5701601505279541, -0.06038643419742584]",[]
"[0.5269860625267029, 0.5695212483406067, -5.1246892951439804e-08, 0.5555837750434875, 0.5300427675247192, -0.03029351495206356, 0.5738816857337952, 0.48594924807548523, -0.04991716891527176, 0.5782475471496582, 0.4462498128414154, -0.06837732344865799, 0.5630091428756714, 0.4302918314933777, -0.08614838868379593, 0.5150275826454163, 0.41223907470703125, -0.0329267680644989, 0.4870326519012451, 0.3670225441455841, -0.06577912718057632, 0.4858788549900055, 0.38877248764038086, -0.08788389712572098, 0.49641332030296326, 0.42207109928131104, -0.0985914096236229, 0.49352774024009705, 0.4481300711631775, -0.03004363551735878, 0.46683868765830994, 0.4203625023365021, -0.06710898876190186, 0.4845105707645416, 0.4677585959434509, -0.0828324630856514, 0.5072081685066223, 0.5071519613265991, -0.08732213079929352, 0.47842198610305786, 0.4857626259326935, -0.03128887712955475, 0.4559929072856903, 0.47381696105003357, -0.064339779317379, 0.4772276282310486, 0.5135147571563721, -0.06876587867736816, 0.5001599192619324, 0.5467846393585205, -0.06487949937582016, 0.4703349769115448, 0.5214557647705078, -0.03509452939033508, 0.44874557852745056, 0.5205995440483093, -0.057035986334085464, 0.4635040760040283, 0.5454200506210327, -0.059771765023469925, 0.481974333524704, 0.5650020241737366, -0.057514458894729614]",[]
"[0.5269643664360046, 0.5649368166923523, -8.840477505600575e-08, 0.5520397424697876, 0.5181348323822021, -0.02650931105017662, 0.5641695857048035, 0.46672874689102173, -0.04112836346030235, 0.5660229921340942, 0.42484262585639954, -0.054624028503894806, 0.5551555156707764, 0.4062460958957672, -0.06772846728563309, 0.5219851136207581, 0.3926968276500702, -0.026135968044400215, 0.4944290816783905, 0.3509604334831238, -0.053364165127277374, 0.48454639315605164, 0.37352967262268066, -0.07092717289924622, 0.48722022771835327, 0.40547382831573486, -0.07915882021188736, 0.4972357451915741, 0.4257817268371582, -0.02327094040811062, 0.4657565653324127, 0.40742114186286926, -0.05532956123352051, 0.47594183683395386, 0.45482775568962097, -0.068589948117733, 0.49541792273521423, 0.4966329336166382, -0.07147431373596191, 0.47997650504112244, 0.46375715732574463, -0.02410709857940674, 0.45520371198654175, 0.46193137764930725, -0.0550873801112175, 0.47021177411079407, 0.5048694014549255, -0.05987006798386574, 0.48960116505622864, 0.5399574637413025, -0.055725693702697754, 0.47041448950767517, 0.5015500783920288, -0.026933571323752403, 0.4465262293815613, 0.5008352398872375, -0.04783675819635391, 0.45549842715263367, 0.5294083952903748, -0.04996722191572189, 0.47113439440727234, 0.5514832735061646, -0.046657249331474304]","[0.5446269512176514, 0.4309907555580139, -2.2619749984187365e-07, 0.5129683017730713, 0.35918620228767395, -0.005882025230675936, 0.503029465675354, 0.26889568567276, -0.0043253786861896515, 0.5118036866188049, 0.19487854838371277, -0.005708364769816399, 0.5275617241859436, 0.15041483938694, -0.005754357203841209, 0.5387489199638367, 0.24800777435302734, 0.01853145845234394, 0.549964189529419, 0.19464901089668274, 0.006365053355693817, 0.5390212535858154, 0.22432848811149597, -0.002375916577875614, 0.5295910835266113, 0.25177595019340515, -0.006038546096533537, 0.5589497685432434, 0.2627948820590973, 0.015511048957705498, 0.5681126713752747, 0.21351096034049988, 0.00205727806314826, 0.553238034248352, 0.2530328631401062, -0.004259008448570967, 0.5426712036132812, 0.28374913334846497, -0.004192324820905924, 0.5775182843208313, 0.28010493516921997, 0.008563809096813202, 0.5845902562141418, 0.2368071973323822, -0.005376082845032215, 0.5678438544273376, 0.2781122028827667, -0.003218666184693575, 0.5564383268356323, 0.309357225894928, 0.0028575218748301268, 0.5969751477241516, 0.30337613821029663, 0.00050347950309515, 0.6018136739730835, 0.266846239566803, -0.008650006726384163, 0.5866649746894836, 0.29960018396377563, -0.0050147599540650845, 0.5745777487754822, 0.3281164765357971, 0.0008923161076381803]"
"[0.537041425704956, 0.49519574642181396, -2.3566255435980565e-07, 0.5523467063903809, 0.42392390966415405, -0.023563526570796967, 0.5557891130447388, 0.3548808991909027, -0.032695919275283813, 0.5514532923698425, 0.2859657406806946, -0.03958139568567276, 0.5402759909629822, 0.23948997259140015, -0.04678976535797119, 0.5360573530197144, 0.34439170360565186, -0.02340254746377468, 0.5156081318855286, 0.340119332075119, -0.04771915078163147, 0.5057339668273926, 0.3882814645767212, -0.061845000833272934, 0.5073676109313965, 0.42157912254333496, -0.06871973723173141, 0.5159214735031128, 0.3857048451900482, -0.020126720890402794, 0.4828719198703766, 0.39815157651901245, -0.04760005697607994, 0.4806123673915863, 0.4514878988265991, -0.05818794667720795, 0.49049612879753113, 0.4871697425842285, -0.06155414134263992, 0.499521940946579, 0.4244037866592407, -0.019900579005479813, 0.465726375579834, 0.44716575741767883, -0.05004087835550308, 0.4686362147331238, 0.49766647815704346, -0.051126133650541306, 0.48084011673927307, 0.5301579236984253, -0.04603394865989685, 0.4923243224620819, 0.4600171744823456, -0.021019751206040382, 0.4564959406852722, 0.4917745292186737, -0.0453505739569664, 0.45771145820617676, 0.5300806164741516, -0.04646119475364685, 0.4693301022052765, 0.5484203100204468, -0.042354993522167206]",[]
[],"[0.5452899932861328, 0.3979164659976959, -2.3338465382494178e-07, 0.5103225708007812, 0.35875725746154785, -0.01718803308904171, 0.4950755834579468, 0.25853464007377625, -0.019106779247522354, 0.5043150782585144, 0.17399626970291138, -0.020726311951875687, 0.5202405452728271, 0.12731829285621643, -0.019398124888539314, 0.5262979865074158, 0.20961159467697144, 0.005712141748517752, 0.5445256233215332, 0.15770196914672852, -0.012908115983009338, 0.5399670600891113, 0.20300441980361938, -0.02349603921175003, 0.5327983498573303, 0.23817864060401917, -0.02711913362145424, 0.5489236116409302, 0.2270488739013672, 0.0076991799287498, 0.5648120045661926, 0.17767520248889923, -0.01440262608230114, 0.5534458160400391, 0.24039918184280396, -0.02105921506881714, 0.5430068969726562, 0.277821809053421, -0.018295859917998314, 0.5688683390617371, 0.24997678399085999, 0.004991370718926191, 0.5831559300422668, 0.20557156205177307, -0.01942327991127968, 0.5672475695610046, 0.2691918611526489, -0.016198012977838516, 0.5545580387115479, 0.30491676926612854, -0.005884052719920874, 0.588650107383728, 0.2768729031085968, 0.000862257496919483, 0.5975649356842041, 0.24945834279060364, -0.01706690713763237, 0.5838504433631897, 0.29237812757492065, -0.014754341915249825, 0.5725051760673523, 0.3182542622089386, -0.007383987307548523]"
[],"[0.5406063795089722, 0.43885931372642517, -1.1232042851361257e-07, 0.5232495665550232, 0.36549562215805054, -0.010922646149992943, 0.5150489807128906, 0.2970424294471741, -0.011641713790595531, 0.517144501209259, 0.2365165650844574, -0.011918940581381321, 0.5196265578269958, 0.19579702615737915, -0.01046932116150856, 0.5122092366218567, 0.3088962435722351, 0.009018256328999996, 0.5177242755889893, 0.2923438251018524, 0.003120909910649061, 0.5169538855552673, 0.31280338764190674, -0.0014732183190062642, 0.5147294998168945, 0.32523313164711, -0.003070494392886758, 0.5263580083847046, 0.3380245864391327, 0.01321203913539648, 0.5310445427894592, 0.3433186411857605, 0.00578047102317214, 0.5270194411277771, 0.3776015341281891, -5.528363999474095e-06, 0.5223950147628784, 0.39692050218582153, -0.002073868876323104, 0.5401836633682251, 0.35837310552597046, 0.014976562932133675, 0.5424087047576904, 0.3681686818599701, 0.007528835907578468, 0.5367648005485535, 0.39621859788894653, 0.006414428818970919, 0.5307762026786804, 0.413144588470459, 0.007712900638580322, 0.5530209541320801, 0.37345919013023376, 0.01589771918952465, 0.5547513961791992, 0.3755367696285248, 0.013685252517461777, 0.5490610599517822, 0.39231282472610474, 0.01635759137570858, 0.5430443286895752, 0.4031679630279541, 0.019857075065374374]"
[],"[0.5311895608901978, 0.3888196349143982, -3.846245988370356e-08, 0.5770251154899597, 0.3566999137401581, -0.024597715586423874, 0.5931459665298462, 0.28960853815078735, -0.03601536154747009, 0.5992915034294128, 0.22056902945041656, -0.04235966503620148, 0.5985510349273682, 0.16051974892616272, -0.04386325553059578, 0.5362911820411682, 0.23933598399162292, -0.033831410109996796, 0.5764625668525696, 0.15910939872264862, -0.05009021237492561, 0.5893447995185852, 0.20445403456687927, -0.05669350177049637, 0.5830541849136353, 0.24070781469345093, -0.05795928090810776, 0.516791582107544, 0.22803178429603577, -0.023832913488149643, 0.5615525245666504, 0.15758489072322845, -0.03521887958049774, 0.5738364458084106, 0.19634123146533966, -0.03613082692027092, 0.5659422278404236, 0.22577287256717682, -0.035648126155138016, 0.5094418525695801, 0.2236674726009369, -0.015288710594177246, 0.5520183444023132, 0.16516847908496857, -0.022806527093052864, 0.56227707862854, 0.19786672294139862, -0.01733069121837616, 0.5559930801391602, 0.22319439053535461, -0.012940078042447567, 0.5097386837005615, 0.22247837483882904, -0.008791898377239704, 0.544517457485199, 0.17953349649906158, -0.01244571153074503, 0.5529491901397705, 0.20549479126930237, -0.007956966757774353, 0.5484181046485901, 0.2299426943063736, -0.004027667921036482]"
[],"[0.5306898951530457, 0.3560352325439453, 1.28566128410057e-07, 0.5775701403617859, 0.3629833459854126, -0.02492150105535984, 0.6085225343704224, 0.308139830827713, -0.03963986411690712, 0.6209511756896973, 0.23619073629379272, -0.04732619225978851, 0.6216529011726379, 0.1771278828382492, -0.051780130714178085, 0.557939887046814, 0.29601699113845825, -0.0552775114774704, 0.5945034623146057, 0.20751754939556122, -0.07222617417573929, 0.61177659034729, 0.20622166991233826, -0.07354722172021866, 0.61653071641922, 0.21298150718212128, -0.07118874788284302, 0.5315810441970825, 0.2642306685447693, -0.04595652222633362, 0.5857127904891968, 0.1727278232574463, -0.06336978822946548, 0.5971463322639465, 0.20044195652008057, -0.060006819665431976, 0.5887254476547241, 0.23237746953964233, -0.054418932646512985, 0.5167254209518433, 0.23588018119335175, -0.036342497915029526, 0.5715470314025879, 0.16582900285720825, -0.04693969711661339, 0.5810061693191528, 0.19261161983013153, -0.038678549230098724, 0.5727968215942383, 0.21694250404834747, -0.03162480518221855, 0.5098855495452881, 0.2139328122138977, -0.028246121481060982, 0.5572867393493652, 0.1701139360666275, -0.03410094976425171, 0.5653660893440247, 0.1949019432067871, -0.030560174956917763, 0.5579380989074707, 0.21547599136829376, -0.027468707412481308]"
[],"[0.5361478328704834, 0.3428327143192291, 1.002181022613513e-07, 0.577224612236023, 0.3567323684692383, -0.016795232892036438, 0.614812433719635, 0.3119581639766693, -0.028237197548151016, 0.6367648839950562, 0.24740035831928253, -0.03432594984769821, 0.64289391040802, 0.18900637328624725, -0.037634097039699554, 0.5774939060211182, 0.28500083088874817, -0.04971809312701225, 0.6124057173728943, 0.19484329223632812, -0.06503068655729294, 0.619504451751709, 0.21939413249492645, -0.06448625773191452, 0.608661949634552, 0.24756518006324768, -0.05893987417221069, 0.5509048700332642, 0.2537808418273926, -0.043663717806339264, 0.5952293276786804, 0.16670939326286316, -0.053545042872428894, 0.6058115363121033, 0.19435755908489227, -0.04836175590753555, 0.5958655476570129, 0.22188952565193176, -0.04329390823841095, 0.5317102670669556, 0.22923552989959717, -0.03669700026512146, 0.5768815875053406, 0.15656179189682007, -0.040911003947257996, 0.5869641900062561, 0.18289008736610413, -0.03132415562868118, 0.5781804323196411, 0.20469295978546143, -0.024715621024370193, 0.5190378427505493, 0.21005551517009735, -0.03052198514342308, 0.5591595768928528, 0.1598254144191742, -0.03232060745358467, 0.5680371522903442, 0.17985117435455322, -0.025547776371240616, 0.5598536729812622, 0.1970902383327484, -0.020391101017594337]"
[],"[0.533462643623352, 0.3292934000492096, 9.997427241614787e-08, 0.5753612518310547, 0.3445773124694824, -0.014718189835548401, 0.6148698329925537, 0.2973695397377014, -0.024928521364927292, 0.6387280821800232, 0.2326519936323166, -0.030040057376027107, 0.6453468203544617, 0.17604736983776093, -0.03315386548638344, 0.5781956315040588, 0.28040337562561035, -0.048548463732004166, 0.6130812168121338, 0.19161561131477356, -0.06283654272556305, 0.6200649738311768, 0.20617425441741943, -0.06219422444701195, 0.6118234395980835, 0.23133531212806702, -0.056975167244672775, 0.5511900782585144, 0.24802681803703308, -0.042925190180540085, 0.5953493118286133, 0.16044089198112488, -0.051511000841856, 0.6058256030082703, 0.17899447679519653, -0.046131033450365067, 0.5976629257202148, 0.20367854833602905, -0.04159904271364212, 0.5318007469177246, 0.2210003286600113, -0.036117300391197205, 0.5770629048347473, 0.1485026478767395, -0.03970823809504509, 0.5873124003410339, 0.16792581975460052, -0.030865199863910675, 0.5802491307258606, 0.1892016977071762, -0.025075538083910942, 0.5193310976028442, 0.19982606172561646, -0.029805514961481094, 0.5583778023719788, 0.14758506417274475, -0.03128542751073837, 0.5685511231422424, 0.1622273027896881, -0.02524230070412159, 0.5629957914352417, 0.17829011380672455, -0.020925601944327354]"
[],"[0.5301353931427002, 0.320192813873291, 1.8368837118032388e-07, 0.5730645060539246, 0.3343231976032257, -0.016334500163793564, 0.6102259755134583, 0.2830941379070282, -0.028346313163638115, 0.6322478652000427, 0.21406374871730804, -0.03478829190135002, 0.6378574371337891, 0.15556374192237854, -0.03977145999670029, 0.5693140625953674, 0.2645963728427887, -0.05284100025892258, 0.6026158928871155, 0.17480884492397308, -0.06559916585683823, 0.6183590292930603, 0.16971708834171295, -0.06309711188077927, 0.6179759502410889, 0.17988011240959167, -0.05739564821124077, 0.5404139757156372, 0.23318293690681458, -0.04684477299451828, 0.5872835516929626, 0.13791073858737946, -0.05568573996424675, 0.6028718948364258, 0.15496449172496796, -0.04840575531125069, 0.598726212978363, 0.18012703955173492, -0.04204319790005684, 0.5211055278778076, 0.20778480172157288, -0.03935801237821579, 0.5693113207817078, 0.13105665147304535, -0.043038830161094666, 0.5841843485832214, 0.15024788677692413, -0.03330304101109505, 0.5799494981765747, 0.17171481251716614, -0.02684921771287918, 0.5095328092575073, 0.18793515861034393, -0.03246727213263512, 0.5502918362617493, 0.13327835500240326, -0.034113623201847076, 0.5645517110824585, 0.1475389450788498, -0.028361864387989044, 0.5621193051338196, 0.16392558813095093, -0.02437042072415352]"
[],"[0.5256165266036987, 0.32181334495544434, 1.0040914588671512e-07, 0.5715461373329163, 0.3325676918029785, -0.020204488188028336, 0.6070342659950256, 0.2783951759338379, -0.03318865969777107, 0.6279259920120239, 0.2069510966539383, -0.03907305374741554, 0.632251501083374, 0.14698542654514313, -0.04147450998425484, 0.5631112456321716, 0.2487860769033432, -0.059338562190532684, 0.6011956930160522, 0.15402281284332275, -0.07154678553342819, 0.6122756600379944, 0.18411687016487122, -0.06560900807380676, 0.6022340655326843, 0.21605311334133148, -0.05695103108882904, 0.5348753929138184, 0.2200508564710617, -0.0505056194961071, 0.5820530652999878, 0.12731210887432098, -0.057735931128263474, 0.5959315299987793, 0.1591043919324875, -0.04866078495979309, 0.5876315236091614, 0.18854954838752747, -0.041851725429296494, 0.515920102596283, 0.1990697681903839, -0.040226154029369354, 0.5631952285766602, 0.12289513647556305, -0.0428658165037632, 0.5762555003166199, 0.15252456068992615, -0.031874652951955795, 0.5687274932861328, 0.17715662717819214, -0.025462394580245018, 0.5042375922203064, 0.18440614640712738, -0.030809471383690834, 0.5445047616958618, 0.13324150443077087, -0.03330477327108383, 0.5552051067352295, 0.15459232032299042, -0.02754751592874527, 0.5483514070510864, 0.17279686033725739, -0.023667333647608757]"
[],"[0.529716968536377, 0.3177950382232666, 1.1171039204782574e-07, 0.5741845965385437, 0.33044302463531494, -0.021819010376930237, 0.6085324883460999, 0.27533671259880066, -0.03530184179544449, 0.6256779432296753, 0.20272119343280792, -0.04121556878089905, 0.6316938996315002, 0.14238958060741425, -0.043797191232442856, 0.5620499849319458, 0.25242021679878235, -0.06151307374238968, 0.596099317073822, 0.15579769015312195, -0.07532457262277603, 0.6094453930854797, 0.1797381490468979, -0.0706370547413826, 0.6017154455184937, 0.20851504802703857, -0.06279553472995758, 0.534175455570221, 0.22349047660827637, -0.05245289206504822, 0.580592930316925, 0.12893080711364746, -0.06145277991890907, 0.5957052707672119, 0.16200079023838043, -0.05317644774913788, 0.5874945521354675, 0.19408173859119415, -0.04641539976000786, 0.5166062116622925, 0.20246678590774536, -0.042079076170921326, 0.5653237700462341, 0.12807409465312958, -0.04597478359937668, 0.578133761882782, 0.1585501879453659, -0.03496392443776131, 0.5701786875724792, 0.1835256963968277, -0.028099102899432182, 0.5064865946769714, 0.1867121309041977, -0.03269936889410019, 0.5479984283447266, 0.13560664653778076, -0.035867128521203995, 0.5586791038513184, 0.15989409387111664, -0.030076298862695694, 0.551571786403656, 0.18013803660869598, -0.026017269119620323]"
[],"[0.5304480791091919, 0.318414568901062, 1.482813729580812e-07, 0.5742723941802979, 0.3321042060852051, -0.022108139470219612, 0.6084065437316895, 0.28241127729415894, -0.036483313888311386, 0.6246325969696045, 0.20972585678100586, -0.04436294361948967, 0.6275097131729126, 0.1486782729625702, -0.04907328262925148, 0.5545421838760376, 0.2614467144012451, -0.053366415202617645, 0.5871768593788147, 0.16494084894657135, -0.06934430450201035, 0.6039124727249146, 0.18012584745883942, -0.06981789320707321, 0.6004347205162048, 0.2028038501739502, -0.0656735748052597, 0.5287072658538818, 0.22981347143650055, -0.04506656154990196, 0.5772068500518799, 0.14126186072826385, -0.056943681091070175, 0.5937262773513794, 0.17819096148014069, -0.053042035549879074, 0.5845881104469299, 0.21106821298599243, -0.048555824905633926, 0.515267014503479, 0.20691868662834167, -0.036168117076158524, 0.5662598013877869, 0.13633990287780762, -0.041853006929159164, 0.5809869170188904, 0.16892753541469574, -0.032980140298604965, 0.5723177790641785, 0.19479794800281525, -0.026689380407333374, 0.5099238753318787, 0.18923477828502655, -0.028541354462504387, 0.5538349747657776, 0.14056167006492615, -0.03187521547079086, 0.5657455921173096, 0.166542649269104, -0.026681717485189438, 0.5574521422386169, 0.1900087594985962, -0.022758206352591515]"
