Left,Right
"[0.658865749835968, 0.5530988574028015, 8.804283169183691e-08, 0.6172112226486206, 0.5890877842903137, -0.0020794954616576433, 0.5744814276695251, 0.604881763458252, -0.006882569286972284, 0.5417083501815796, 0.6083526015281677, -0.010941555723547935, 0.5187311172485352, 0.6188477277755737, -0.01446506381034851, 0.5646177530288696, 0.541006326675415, -0.018727224320173264, 0.5132811665534973, 0.5020508170127869, -0.02653512917459011, 0.4896084666252136, 0.49059662222862244, -0.02667304128408432, 0.47601503133773804, 0.4918871521949768, -0.02397541143000126, 0.5754024982452393, 0.4939006567001343, -0.01977621391415596, 0.5204424262046814, 0.45751336216926575, -0.026817843317985535, 0.49683114886283875, 0.4529117941856384, -0.02475881017744541, 0.4845348000526428, 0.46006590127944946, -0.02076193131506443, 0.5863268375396729, 0.4571611285209656, -0.019994989037513733, 0.5367003679275513, 0.4250915050506592, -0.023895924910902977, 0.5117766857147217, 0.42084813117980957, -0.019186826422810555, 0.49735790491104126, 0.4256168603897095, -0.013676437549293041, 0.5961512327194214, 0.42993539571762085, -0.01985950581729412, 0.5551280379295349, 0.4073612689971924, -0.02106194943189621, 0.5318572521209717, 0.4007849097251892, -0.016337553039193153, 0.5161945819854736, 0.4009755551815033, -0.010558221489191055]",[]
"[0.674918532371521, 0.5602460503578186, -2.4852346314219176e-07, 0.6347565054893494, 0.608511745929718, -0.008548321202397346, 0.5898628830909729, 0.627013087272644, -0.01753189042210579, 0.5516970157623291, 0.6441910266876221, -0.02520057000219822, 0.5294691920280457, 0.682684600353241, -0.03095419891178608, 0.5703659057617188, 0.5331504344940186, -0.018953263759613037, 0.521568775177002, 0.5146300196647644, -0.027172764763236046, 0.5273788571357727, 0.5403664708137512, -0.03001110814511776, 0.542683482170105, 0.5621560215950012, -0.030019959434866905, 0.5820871591567993, 0.4853864312171936, -0.01666049100458622, 0.5371341109275818, 0.48010125756263733, -0.02014978416264057, 0.5425052046775818, 0.5060405731201172, -0.018735943362116814, 0.5556987524032593, 0.521843671798706, -0.018311696127057076, 0.5972220301628113, 0.45341670513153076, -0.014046413823962212, 0.5562984943389893, 0.45013904571533203, -0.014767713844776154, 0.5595722198486328, 0.4744296967983246, -0.008664936758577824, 0.5726428031921387, 0.49135059118270874, -0.005446672905236483, 0.6112164258956909, 0.43196776509284973, -0.011747106909751892, 0.579190731048584, 0.4331442415714264, -0.010054582729935646, 0.5783911943435669, 0.45505982637405396, -0.003096552100032568, 0.5867862105369568, 0.46857208013534546, 0.0019699137192219496]",[]
"[0.6771765947341919, 0.5574929714202881, -2.4166314460671856e-07, 0.6374558210372925, 0.6065967082977295, -0.008130448870360851, 0.5925030708312988, 0.6302821636199951, -0.017333906143903732, 0.5559449195861816, 0.6561641693115234, -0.024992650374770164, 0.5355791449546814, 0.6966422200202942, -0.030806709080934525, 0.5726021528244019, 0.5405970811843872, -0.022971393540501595, 0.5219116806983948, 0.520851194858551, -0.030935879796743393, 0.5313657522201538, 0.5452286601066589, -0.03197859227657318, 0.5497201681137085, 0.5642372369766235, -0.03075476735830307, 0.5835168361663818, 0.4895629584789276, -0.020477212965488434, 0.5360503196716309, 0.4855470359325409, -0.024218032136559486, 0.5440399646759033, 0.5105857849121094, -0.02227187529206276, 0.5591767430305481, 0.5248202681541443, -0.021632716059684753, 0.597063422203064, 0.4545860290527344, -0.017177293077111244, 0.5541669130325317, 0.4568793475627899, -0.017615171149373055, 0.5603528022766113, 0.47976216673851013, -0.01192265935242176, 0.5751513242721558, 0.494192898273468, -0.009476378560066223, 0.6087684631347656, 0.4306303858757019, -0.013971620239317417, 0.5751142501831055, 0.4407850205898285, -0.012842250056564808, 0.5773520469665527, 0.46128857135772705, -0.00690015172585845, 0.5876710414886475, 0.47129857540130615, -0.0028421685565263033]",[]
"[0.6771872043609619, 0.5549339652061462, -2.332969870622037e-07, 0.6369104981422424, 0.6071425676345825, -0.006674154195934534, 0.5928212404251099, 0.631917417049408, -0.015472530387341976, 0.5577772259712219, 0.6601583957672119, -0.023158006370067596, 0.5391646027565002, 0.7035887241363525, -0.029305364936590195, 0.5652426481246948, 0.5355196595191956, -0.01904209703207016, 0.5198438167572021, 0.5260814428329468, -0.02486361190676689, 0.5308923721313477, 0.5516642928123474, -0.026034675538539886, 0.5495685935020447, 0.5677725076675415, -0.02560906857252121, 0.5771580338478088, 0.48504337668418884, -0.016873206943273544, 0.5346027612686157, 0.4887271523475647, -0.01888529770076275, 0.5421915054321289, 0.5149907469749451, -0.017256805673241615, 0.5569269061088562, 0.5274758338928223, -0.017414649948477745, 0.5935152769088745, 0.45151758193969727, -0.013717962428927422, 0.5558557510375977, 0.4597119092941284, -0.012174200266599655, 0.5603601932525635, 0.4830748438835144, -0.006604414898902178, 0.5741764903068542, 0.4963083267211914, -0.004932884126901627, 0.6081364750862122, 0.4290147125720978, -0.010598734952509403, 0.5784225463867188, 0.44036662578582764, -0.0070260148495435715, 0.5796985030174255, 0.46128004789352417, -0.00022518711921293288, 0.5891428589820862, 0.4705892503261566, 0.0038701542653143406]",[]
"[0.6793268918991089, 0.5486346483230591, -2.412523372186115e-07, 0.6399701237678528, 0.6032633781433105, -0.004324331413954496, 0.5957291126251221, 0.6325219869613647, -0.011869436129927635, 0.5604721307754517, 0.6611918807029724, -0.01896919682621956, 0.5433890223503113, 0.7068470120429993, -0.02459380030632019, 0.5671365261077881, 0.5409263968467712, -0.015793031081557274, 0.5194903016090393, 0.5265631079673767, -0.022072212770581245, 0.5296851992607117, 0.5491114854812622, -0.023614870384335518, 0.5486174821853638, 0.5659452080726624, -0.02319854497909546, 0.5773600339889526, 0.48811808228492737, -0.015084451995790005, 0.5327930450439453, 0.4890468716621399, -0.01737908273935318, 0.5411547422409058, 0.5132870078086853, -0.01587757095694542, 0.5564944744110107, 0.5259255766868591, -0.015704195946455002, 0.5920184850692749, 0.45088526606559753, -0.013494834303855896, 0.5533109307289124, 0.45868486166000366, -0.011804006062448025, 0.5587872862815857, 0.48037075996398926, -0.0063326396048069, 0.5729947686195374, 0.493456095457077, -0.0045389700680971146, 0.6055297255516052, 0.4246061444282532, -0.011892850510776043, 0.5762574076652527, 0.437186598777771, -0.00789883267134428, 0.5780931115150452, 0.45771288871765137, -0.0011825964320451021, 0.587568998336792, 0.4673509895801544, 0.0028442014008760452]",[]
"[0.6757094264030457, 0.5445024967193604, -2.3823953654300567e-07, 0.635230302810669, 0.6033642292022705, -0.000435096473665908, 0.5933037400245667, 0.6364555954933167, -0.006758273579180241, 0.5604285001754761, 0.6682929396629333, -0.014029542915523052, 0.5461783409118652, 0.7153736352920532, -0.020317131653428078, 0.5630693435668945, 0.5510376691818237, -0.008124340325593948, 0.5172508955001831, 0.5352045297622681, -0.014620267786085606, 0.530183732509613, 0.5548830032348633, -0.017740292474627495, 0.5504040122032166, 0.5682684183120728, -0.018302153795957565, 0.5721438527107239, 0.4971930682659149, -0.01001370046287775, 0.5308798551559448, 0.49483323097229004, -0.010982579551637173, 0.5411378145217896, 0.516167163848877, -0.009954703040421009, 0.5569663047790527, 0.5249413251876831, -0.010362928733229637, 0.5869155526161194, 0.4571976959705353, -0.011301139369606972, 0.5515367984771729, 0.4630514681339264, -0.00834229588508606, 0.5589170455932617, 0.482507586479187, -0.002859364962205291, 0.5736133456230164, 0.4925971031188965, -0.0013520753709599376, 0.6016467213630676, 0.4275173544883728, -0.012476840987801552, 0.574880838394165, 0.43713757395744324, -0.006562537979334593, 0.5789547562599182, 0.4563596844673157, 0.0014680115273222327, 0.5898790955543518, 0.46491479873657227, 0.00612668925896287]",[]
"[0.6695170402526855, 0.5527425408363342, -2.616576466607512e-07, 0.6317262053489685, 0.61248779296875, 0.0008651991374790668, 0.5897181034088135, 0.6490702033042908, -0.004206120036542416, 0.5580698847770691, 0.6791781187057495, -0.010873669758439064, 0.5451486706733704, 0.7217553853988647, -0.016689661890268326, 0.5574950575828552, 0.5695068836212158, -0.004696217365562916, 0.5146758556365967, 0.5525848865509033, -0.014077496714890003, 0.5275053381919861, 0.5660330653190613, -0.02023199014365673, 0.5490944385528564, 0.5773029327392578, -0.02225840464234352, 0.5654292106628418, 0.5192728638648987, -0.008487166836857796, 0.5309101343154907, 0.5161016583442688, -0.009555240161716938, 0.5424036383628845, 0.5309330224990845, -0.009377634152770042, 0.5591992139816284, 0.5368810296058655, -0.010468773543834686, 0.5792092084884644, 0.47766274213790894, -0.01236904039978981, 0.5502509474754333, 0.482220321893692, -0.010915642604231834, 0.5598474740982056, 0.4975207448005676, -0.006231994368135929, 0.5757172107696533, 0.505940318107605, -0.004927276633679867, 0.5942782163619995, 0.4436968266963959, -0.016219083219766617, 0.5725433826446533, 0.4544903635978699, -0.012144291773438454, 0.580129086971283, 0.4706619679927826, -0.004696087911725044, 0.5928720235824585, 0.4770655333995819, 7.107720011845231e-05]",[]
"[0.6548429727554321, 0.573809027671814, -2.5458160735070123e-07, 0.6208879947662354, 0.6359320282936096, 0.0030662633944302797, 0.5814445614814758, 0.6718364953994751, -0.00027781419339589775, 0.550540566444397, 0.6974552273750305, -0.005131194833666086, 0.5373777747154236, 0.7343852519989014, -0.008912217803299427, 0.5475365519523621, 0.5921854376792908, -0.0050313472747802734, 0.49999240040779114, 0.5773828625679016, -0.011379280127584934, 0.5137495398521423, 0.5913630127906799, -0.014614934101700783, 0.5345562100410461, 0.6025596261024475, -0.014941946603357792, 0.5549957752227783, 0.5422280430793762, -0.008846665732562542, 0.5177561640739441, 0.5400791764259338, -0.007626398932188749, 0.5307674407958984, 0.5558575987815857, -0.0052128564566373825, 0.5473345518112183, 0.5616528987884521, -0.004840566776692867, 0.5692378878593445, 0.5019809007644653, -0.012147567234933376, 0.5381299257278442, 0.5094848871231079, -0.008097372017800808, 0.5484241247177124, 0.5248429775238037, -0.0022204702254384756, 0.5634211301803589, 0.531197190284729, -0.0006567385862581432, 0.5844795107841492, 0.4707219898700714, -0.015161699615418911, 0.5604236125946045, 0.4828822910785675, -0.00908126775175333, 0.5678209662437439, 0.5001909732818604, -0.0008504142751917243, 0.5801993012428284, 0.5057899355888367, 0.004018410574644804]",[]
"[0.6424335241317749, 0.5979322195053101, -1.875768731451899e-07, 0.609342098236084, 0.6610761880874634, 0.001661465736106038, 0.5716524124145508, 0.7048360705375671, -0.003666122443974018, 0.5424378514289856, 0.7354817390441895, -0.010413813404738903, 0.5287421345710754, 0.7689034938812256, -0.016093434765934944, 0.5348743200302124, 0.6191767454147339, -0.006239176262170076, 0.48988524079322815, 0.6000891923904419, -0.012204370461404324, 0.4997238516807556, 0.6150209903717041, -0.015873009338974953, 0.5180054903030396, 0.6308252215385437, -0.01654135063290596, 0.5438461303710938, 0.5681232810020447, -0.009493153542280197, 0.5060547590255737, 0.5626410841941833, -0.007520305458456278, 0.5153716206550598, 0.5797366499900818, -0.005304630845785141, 0.531008243560791, 0.5887821912765503, -0.0052378373220562935, 0.5597891211509705, 0.5275580883026123, -0.012226153165102005, 0.5248178839683533, 0.5275323390960693, -0.00703982962295413, 0.5320945382118225, 0.5450672507286072, -0.0010582999093458056, 0.5467862486839294, 0.5551875829696655, 0.0005209973314777017, 0.5773906707763672, 0.49686020612716675, -0.01478412002325058, 0.5511906147003174, 0.5003669857978821, -0.00776079623028636, 0.5553816556930542, 0.5180127024650574, 0.0007374638225883245, 0.5661669373512268, 0.5260552167892456, 0.005912420805543661]",[]
"[0.6296516060829163, 0.6210913062095642, -2.220993877699584e-07, 0.5950596332550049, 0.6806318759918213, 0.0011367792030796409, 0.5619944334030151, 0.7128608226776123, -0.006097777280956507, 0.5398396253585815, 0.7267524003982544, -0.014402148313820362, 0.532800555229187, 0.7310966849327087, -0.021774422377347946, 0.5246334075927734, 0.6367229223251343, -0.013987315818667412, 0.4800156354904175, 0.6250519156455994, -0.021597223356366158, 0.4976864457130432, 0.6415699124336243, -0.025208530947566032, 0.5191746950149536, 0.6530689001083374, -0.025976065546274185, 0.533303439617157, 0.5814253687858582, -0.018149178475141525, 0.4908198118209839, 0.5814772844314575, -0.02095872350037098, 0.5032179355621338, 0.6017901301383972, -0.02053307183086872, 0.5225253105163574, 0.6097131967544556, -0.020677585154771805, 0.5481783151626587, 0.5402825474739075, -0.021021496504545212, 0.511907160282135, 0.5461888313293457, -0.019288068637251854, 0.5214821696281433, 0.5647207498550415, -0.013594110496342182, 0.5385902523994446, 0.5717337131500244, -0.01134337019175291, 0.5640943050384521, 0.5119942426681519, -0.023603500798344612, 0.5367865562438965, 0.5205309391021729, -0.019334159791469574, 0.5435929298400879, 0.538811981678009, -0.011058880016207695, 0.5567418336868286, 0.5437591075897217, -0.005525630433112383]",[]
