Left,Right
"[0.4736013412475586, 0.3248136043548584, 3.6094115785090253e-07, 0.5193842053413391, 0.35077103972435, -0.02417641691863537, 0.5470262169837952, 0.4263797700405121, -0.031957175582647324, 0.5649606585502625, 0.49389779567718506, -0.031883612275123596, 0.5817655324935913, 0.5504154562950134, -0.029348934069275856, 0.5078991651535034, 0.5079562067985535, -0.030691849067807198, 0.5185500979423523, 0.6057603359222412, -0.02897610329091549, 0.5313158631324768, 0.6589690446853638, -0.023808123543858528, 0.5410009026527405, 0.6929336786270142, -0.018947836011648178, 0.4795963764190674, 0.5040789842605591, -0.013601727783679962, 0.48253822326660156, 0.6004735827445984, -0.011885103769600391, 0.4961364269256592, 0.6482270359992981, -0.005492956377565861, 0.5070244669914246, 0.6737284660339355, 0.00040828209603205323, 0.4606211483478546, 0.4839828312397003, 0.003701045410707593, 0.4644470512866974, 0.565677285194397, 0.007051429245620966, 0.47692880034446716, 0.6064531803131104, 0.013383204117417336, 0.48739874362945557, 0.6269265413284302, 0.01930376887321472, 0.45125362277030945, 0.4559056758880615, 0.019979584962129593, 0.4595840275287628, 0.5148496627807617, 0.025039812549948692, 0.47119078040122986, 0.5437964797019958, 0.031921807676553726, 0.4809924364089966, 0.5570393800735474, 0.03847300261259079]",[]
"[0.48482099175453186, 0.2727353274822235, 2.9674399115720007e-07, 0.5337346196174622, 0.2920041084289551, -0.015897471457719803, 0.5630376935005188, 0.35536181926727295, -0.023373879492282867, 0.5806220173835754, 0.4153378903865814, -0.02720768190920353, 0.5936700701713562, 0.4578559696674347, -0.03080836683511734, 0.5237841606140137, 0.4626959264278412, -0.02265257015824318, 0.530314028263092, 0.547149658203125, -0.03156522661447525, 0.5351887941360474, 0.6020265221595764, -0.038089364767074585, 0.5385658740997314, 0.643818736076355, -0.04258829355239868, 0.49590247869491577, 0.46107029914855957, -0.019300134852528572, 0.4974188506603241, 0.5443399548530579, -0.024374518543481827, 0.4994460940361023, 0.598169207572937, -0.0281258262693882, 0.5001093745231628, 0.6385130286216736, -0.03150738403201103, 0.47323891520500183, 0.44058623909950256, -0.016989149153232574, 0.47211146354675293, 0.5128605961799622, -0.023989684879779816, 0.4706951975822449, 0.5597569942474365, -0.028551923111081123, 0.4680406451225281, 0.5985403060913086, -0.032071810215711594, 0.4560350179672241, 0.40915852785110474, -0.015546182170510292, 0.44945579767227173, 0.45901814103126526, -0.023351555690169334, 0.44397294521331787, 0.4911644160747528, -0.026254530996084213, 0.43900686502456665, 0.5208525657653809, -0.027938170358538628]",[]
"[0.538750171661377, 0.2882738411426544, 3.1788275123290077e-07, 0.566881000995636, 0.3372713327407837, -0.01514104288071394, 0.5725601315498352, 0.4102882146835327, -0.023530859500169754, 0.5726320147514343, 0.47177544236183167, -0.02982214093208313, 0.5823500752449036, 0.5164989829063416, -0.03607722744345665, 0.5464436411857605, 0.476575642824173, -0.018515415489673615, 0.5356828570365906, 0.5549176931381226, -0.031920257955789566, 0.5236896276473999, 0.6038976907730103, -0.04229722544550896, 0.5116164088249207, 0.6420552134513855, -0.04936479032039642, 0.5223194360733032, 0.47355136275291443, -0.01831936649978161, 0.5051348209381104, 0.5551223158836365, -0.029277095571160316, 0.49023959040641785, 0.6088578701019287, -0.03874613344669342, 0.4761495590209961, 0.6503657102584839, -0.04526558518409729, 0.5025781989097595, 0.4540571868419647, -0.01956864260137081, 0.4847870469093323, 0.5280850529670715, -0.03201901167631149, 0.4678681492805481, 0.5769606828689575, -0.042298201471567154, 0.4518023729324341, 0.6125208139419556, -0.04894457757472992, 0.4873623549938202, 0.42240217328071594, -0.021691495552659035, 0.464744508266449, 0.46070539951324463, -0.03483757749199867, 0.4479878544807434, 0.48393934965133667, -0.04202127084136009, 0.4323451519012451, 0.5018056035041809, -0.046075280755758286]",[]
"[0.5012300610542297, 0.21036526560783386, 4.1379698245691543e-07, 0.5653076171875, 0.23850227892398834, -0.025744255632162094, 0.6002246141433716, 0.3300788998603821, -0.036810461431741714, 0.6151059865951538, 0.41560423374176025, -0.04198942705988884, 0.6287147998809814, 0.4857178032398224, -0.0462254174053669, 0.5485945343971252, 0.41356539726257324, -0.03131737560033798, 0.5448610782623291, 0.518312931060791, -0.040977250784635544, 0.540338397026062, 0.5809592008590698, -0.04740913212299347, 0.5342399477958679, 0.6307375431060791, -0.0513627827167511, 0.514607310295105, 0.415740042924881, -0.021364396438002586, 0.502342939376831, 0.511094331741333, -0.02809654362499714, 0.4911137819290161, 0.5696283578872681, -0.032374948263168335, 0.47839707136154175, 0.6131343841552734, -0.035760924220085144, 0.48966673016548157, 0.4024064242839813, -0.012713086791336536, 0.47413522005081177, 0.48290637135505676, -0.020040471106767654, 0.46106383204460144, 0.5323935747146606, -0.023171011358499527, 0.4461987614631653, 0.571255087852478, -0.025132087990641594, 0.47412624955177307, 0.38470545411109924, -0.005468003451824188, 0.46145516633987427, 0.4483641982078552, -0.01241164281964302, 0.45069485902786255, 0.49167385697364807, -0.014099521562457085, 0.4377650022506714, 0.5300884246826172, -0.014654567465186119]",[]
"[0.514626145362854, 0.11757014691829681, 6.582047831216187e-07, 0.5813307166099548, 0.16597402095794678, -0.018632691353559494, 0.6113932728767395, 0.28664422035217285, -0.027497082948684692, 0.620820939540863, 0.40321627259254456, -0.03109835460782051, 0.6331191062927246, 0.49062392115592957, -0.03493720665574074, 0.5646198987960815, 0.33876413106918335, -0.04311802610754967, 0.5663664937019348, 0.4849873185157776, -0.05769112706184387, 0.5610465407371521, 0.575258731842041, -0.06357365846633911, 0.5534049868583679, 0.6418277621269226, -0.06531114876270294, 0.5311939120292664, 0.3340245485305786, -0.038308195769786835, 0.5229614973068237, 0.4793926477432251, -0.04934551194310188, 0.5131730437278748, 0.5741959810256958, -0.05406594276428223, 0.49880707263946533, 0.6404367685317993, -0.057106006890535355, 0.5059136152267456, 0.31441742181777954, -0.032922957092523575, 0.4981042146682739, 0.4428442418575287, -0.04481212794780731, 0.48703092336654663, 0.5250198841094971, -0.05228353291749954, 0.47243213653564453, 0.585615873336792, -0.056863121688365936, 0.48943570256233215, 0.287076473236084, -0.02734999731183052, 0.48188289999961853, 0.3721625506877899, -0.03809921443462372, 0.4684039056301117, 0.4217073321342468, -0.040834810584783554, 0.45346158742904663, 0.4579108655452728, -0.04163460433483124]",[]
"[0.5174427628517151, 0.11020535230636597, 4.2767499053297797e-07, 0.5606422424316406, 0.14445340633392334, -0.010503930039703846, 0.5875685811042786, 0.21828366816043854, -0.020350053906440735, 0.597646176815033, 0.2889595627784729, -0.027891598641872406, 0.6027308702468872, 0.339026540517807, -0.0360567681491375, 0.5708762407302856, 0.2682308256626129, -0.033932194113731384, 0.5885720252990723, 0.36238187551498413, -0.05058956518769264, 0.6014789342880249, 0.42060452699661255, -0.05970409885048866, 0.6143885254859924, 0.46440836787223816, -0.06521982699632645, 0.5440588593482971, 0.27563712000846863, -0.036922380328178406, 0.5436151623725891, 0.39215099811553955, -0.05208390951156616, 0.546012282371521, 0.4654994606971741, -0.05939074978232384, 0.5500146150588989, 0.5220892429351807, -0.06372134387493134, 0.5189585089683533, 0.26818355917930603, -0.03960913047194481, 0.5143018960952759, 0.37362512946128845, -0.05310016870498657, 0.515968918800354, 0.4371740221977234, -0.05794212967157364, 0.5195035934448242, 0.4859999418258667, -0.06016872450709343, 0.4964294135570526, 0.25132060050964355, -0.042250555008649826, 0.4906947910785675, 0.32913738489151, -0.05310974270105362, 0.48971807956695557, 0.37389621138572693, -0.05454214662313461, 0.4911697804927826, 0.4102069139480591, -0.05423405393958092]",[]
"[0.49944570660591125, 0.09828664362430573, 2.7473387831378204e-07, 0.5589957237243652, 0.10345195233821869, -0.015924816951155663, 0.5959987044334412, 0.1698196828365326, -0.023389438167214394, 0.6197106838226318, 0.2361719310283661, -0.026206647977232933, 0.643177330493927, 0.2782433331012726, -0.028816241770982742, 0.5649293065071106, 0.28474903106689453, -0.026679975911974907, 0.5864506959915161, 0.37416142225265503, -0.03723042830824852, 0.6038321256637573, 0.42543137073516846, -0.04444874823093414, 0.6190668344497681, 0.46779921650886536, -0.04894090071320534, 0.5311574935913086, 0.30020198225975037, -0.02233896404504776, 0.5368085503578186, 0.4125671982765198, -0.032262422144412994, 0.5427203178405762, 0.4783010482788086, -0.03823930397629738, 0.5478413105010986, 0.5309571027755737, -0.04215626418590546, 0.5062318444252014, 0.29327118396759033, -0.018133878707885742, 0.5097329616546631, 0.39498817920684814, -0.02890453301370144, 0.5156369209289551, 0.4602575898170471, -0.03439370542764664, 0.5194292068481445, 0.5127390027046204, -0.03682653233408928, 0.4890402853488922, 0.2753220796585083, -0.014045163057744503, 0.4886166751384735, 0.35153281688690186, -0.02011619694530964, 0.489163875579834, 0.3977457582950592, -0.02015560492873192, 0.4905964136123657, 0.43699508905410767, -0.01940241828560829]",[]
"[0.5273179411888123, 0.1965438574552536, 4.2931367261189735e-07, 0.5776413679122925, 0.22737710177898407, -0.026989996433258057, 0.6088692545890808, 0.31421932578086853, -0.03835301473736763, 0.6209710836410522, 0.4031815528869629, -0.04421471804380417, 0.6322415471076965, 0.4778069853782654, -0.04908540099859238, 0.5642172694206238, 0.3730138838291168, -0.030701348558068275, 0.5592572689056396, 0.4804847538471222, -0.042634252458810806, 0.5514533519744873, 0.5504487156867981, -0.05016367882490158, 0.5434384346008301, 0.6024978160858154, -0.053996577858924866, 0.5343992710113525, 0.3742428123950958, -0.0202312171459198, 0.527158260345459, 0.47553104162216187, -0.02664485014975071, 0.5224043726921082, 0.5419449210166931, -0.0304145235568285, 0.51608806848526, 0.593624472618103, -0.03308038413524628, 0.5119688510894775, 0.3658868372440338, -0.011281054466962814, 0.5105670690536499, 0.4550922214984894, -0.015909384936094284, 0.512129008769989, 0.5079257488250732, -0.014773123897612095, 0.5105740427970886, 0.5485137701034546, -0.013716312125325203, 0.4959355890750885, 0.35112228989601135, -0.004402257036417723, 0.4976101815700531, 0.42371171712875366, -0.008954922668635845, 0.49884530901908875, 0.46457639336586, -0.0069230226799845695, 0.4987891614437103, 0.4952250123023987, -0.004271222744137049]",[]
"[0.5637763738632202, 0.19201956689357758, 4.5447143293131376e-07, 0.5587239265441895, 0.26303452253341675, -0.004874872975051403, 0.5676462054252625, 0.3383205533027649, -0.009616078808903694, 0.5789368152618408, 0.3908642530441284, -0.014725709334015846, 0.5868839621543884, 0.43819355964660645, -0.019823869690299034, 0.5502913594245911, 0.3730931282043457, -0.012146050110459328, 0.5392109155654907, 0.45409315824508667, -0.02738034911453724, 0.5324220657348633, 0.5077720284461975, -0.03773147612810135, 0.526308536529541, 0.5528207421302795, -0.04431755468249321, 0.5604987144470215, 0.3686884641647339, -0.01794782280921936, 0.5442602634429932, 0.46037957072257996, -0.035537753254175186, 0.5368730425834656, 0.5269148945808411, -0.047742702066898346, 0.5293532609939575, 0.5870475769042969, -0.055397242307662964, 0.5739317536354065, 0.3507871627807617, -0.02438470534980297, 0.5781258940696716, 0.4243086576461792, -0.041966892778873444, 0.5887321829795837, 0.4516015946865082, -0.04829097539186478, 0.5952768325805664, 0.4718422293663025, -0.049940649420022964, 0.5901997685432434, 0.3247082829475403, -0.030844200402498245, 0.6008312702178955, 0.3818393349647522, -0.04562068730592728, 0.6077376008033752, 0.41617539525032043, -0.050451796501874924, 0.6123186349868774, 0.44815748929977417, -0.05241575837135315]",[]
"[0.46604377031326294, 0.30390727519989014, 1.9688779673288082e-07, 0.513752818107605, 0.3258771300315857, -0.022749600932002068, 0.5409093499183655, 0.39262837171554565, -0.029054243117570877, 0.5562376976013184, 0.4610702097415924, -0.028243228793144226, 0.5726369619369507, 0.5125902891159058, -0.025371938943862915, 0.5053005218505859, 0.5037863850593567, -0.025421684607863426, 0.5161758065223694, 0.5913623571395874, -0.024195775389671326, 0.5297990441322327, 0.6409622430801392, -0.022447561845183372, 0.5398929119110107, 0.6738511323928833, -0.020986629649996758, 0.47598379850387573, 0.5029634833335876, -0.00970599614083767, 0.48153382539749146, 0.5862189531326294, -0.003060475690290332, 0.49585574865341187, 0.617182731628418, 0.003673963248729706, 0.5074802041053772, 0.6294611692428589, 0.0076118893921375275, 0.45453712344169617, 0.48354223370552063, 0.00556516507640481, 0.45744195580482483, 0.554158091545105, 0.01306543406099081, 0.4688650369644165, 0.5782715082168579, 0.018544504418969154, 0.47885391116142273, 0.5849005579948425, 0.021377479657530785, 0.44186094403266907, 0.45451241731643677, 0.01918683387339115, 0.44443294405937195, 0.502221941947937, 0.025309566408395767, 0.453859806060791, 0.5177109837532043, 0.030138634145259857, 0.4616960287094116, 0.5205826163291931, 0.0340234711766243]","[0.5434871912002563, 0.14773967862129211, 1.7035590360592323e-07, 0.5663158893585205, 0.19779708981513977, -0.021129660308361053, 0.5808655023574829, 0.2772051990032196, -0.025200318545103073, 0.5842244625091553, 0.35044947266578674, -0.024759141728281975, 0.5892447233200073, 0.40672457218170166, -0.02214057184755802, 0.584572970867157, 0.2914348244667053, -0.011335305869579315, 0.5889573097229004, 0.3772087097167969, -0.017417404800653458, 0.5931940674781799, 0.4246900677680969, -0.022010313346982002, 0.598859429359436, 0.45991620421409607, -0.024764541536569595, 0.5697827935218811, 0.29499882459640503, -0.0020180223509669304, 0.5757035613059998, 0.3782219886779785, -0.006444131955504417, 0.582066535949707, 0.425592303276062, -0.010930104181170464, 0.5889178514480591, 0.4618508517742157, -0.014089182019233704, 0.5570459365844727, 0.2942487597465515, 0.00483894906938076, 0.5640846490859985, 0.36884263157844543, 0.0002166690828744322, 0.5717496275901794, 0.4115946292877197, -0.0033892428036779165, 0.5787556767463684, 0.44657230377197266, -0.005589623469859362, 0.5461974143981934, 0.29238373041152954, 0.0099056176841259, 0.5525976419448853, 0.3485967218875885, 0.006163011770695448, 0.5587130188941956, 0.3814328610897064, 0.004188776481896639, 0.5632084012031555, 0.4095631241798401, 0.003204192267730832]"
"[0.4698835611343384, 0.2999476194381714, 3.500115042243124e-07, 0.5224629044532776, 0.3173910677433014, -0.016630547121167183, 0.5483269691467285, 0.3760388493537903, -0.018111292272806168, 0.5646615028381348, 0.43549978733062744, -0.011955835856497288, 0.5811063051223755, 0.48143190145492554, -0.003077707951888442, 0.5093110203742981, 0.5039528012275696, -0.018219051882624626, 0.519092321395874, 0.5943689346313477, -0.011497546918690205, 0.5316940546035767, 0.6465710401535034, -0.004657032433897257, 0.539394736289978, 0.682338535785675, 0.0012033410603180528, 0.47932863235473633, 0.49829477071762085, -0.0004949665162712336, 0.48042696714401245, 0.5911579132080078, 0.00867735967040062, 0.4900490343570709, 0.6434856057167053, 0.017807766795158386, 0.4981236159801483, 0.6792230010032654, 0.024759601801633835, 0.45792514085769653, 0.4715513586997986, 0.01799841970205307, 0.45670610666275024, 0.5442126393318176, 0.02684696763753891, 0.46112918853759766, 0.5849077701568604, 0.03171930089592934, 0.4658149182796478, 0.6122956871986389, 0.035586822777986526, 0.4470127820968628, 0.43459099531173706, 0.03611340373754501, 0.4437134861946106, 0.47972235083580017, 0.04566355049610138, 0.44273969531059265, 0.5068399906158447, 0.05218403786420822, 0.4414671063423157, 0.5297175645828247, 0.057522501796483994]","[0.5508073568344116, 0.1564975082874298, 2.9202152518337243e-07, 0.5707943439483643, 0.20948445796966553, -0.021460887044668198, 0.5831682085990906, 0.2930682897567749, -0.028049089014530182, 0.5873281955718994, 0.3670552372932434, -0.029670793563127518, 0.5927610397338867, 0.4284074306488037, -0.02997765690088272, 0.5820294618606567, 0.3104824423789978, -0.021560905501246452, 0.5796258449554443, 0.39677947759628296, -0.03316707909107208, 0.5807011723518372, 0.4517630934715271, -0.04084707424044609, 0.5843345522880554, 0.4921744465827942, -0.0452849343419075, 0.5664064288139343, 0.3131706416606903, -0.01340725738555193, 0.5579753518104553, 0.40875381231307983, -0.022250546142458916, 0.5543228983879089, 0.4667397141456604, -0.028042318299412727, 0.5525470972061157, 0.5124858021736145, -0.03186974301934242, 0.5537991523742676, 0.30916595458984375, -0.007136783562600613, 0.549018383026123, 0.39011454582214355, -0.014426282607018948, 0.5462487936019897, 0.44022107124328613, -0.017500923946499825, 0.5432074069976807, 0.4834563732147217, -0.019187120720744133, 0.5451812744140625, 0.30160579085350037, -0.0024728230200707912, 0.5475411415100098, 0.3609458804130554, -0.00870888028293848, 0.5489325523376465, 0.3983564078807831, -0.010432788170874119, 0.5489776134490967, 0.42971116304397583, -0.010984024032950401]"
"[0.4864148199558258, 0.24195829033851624, 3.18967522616731e-07, 0.5319574475288391, 0.2708129286766052, -0.014592274092137814, 0.5645050406455994, 0.3453492820262909, -0.021687453612685204, 0.5884569883346558, 0.40933892130851746, -0.02571144886314869, 0.6013348698616028, 0.4600762724876404, -0.029411399737000465, 0.5292154550552368, 0.43427276611328125, -0.01849810592830181, 0.5263983011245728, 0.514844536781311, -0.0274208914488554, 0.521024227142334, 0.5655077695846558, -0.035315435379743576, 0.5151253342628479, 0.6080604195594788, -0.04092803969979286, 0.5002262592315674, 0.43736857175827026, -0.014227921143174171, 0.4932965934276581, 0.5099141597747803, -0.019064640626311302, 0.48569685220718384, 0.5612257719039917, -0.022827627137303352, 0.47698974609375, 0.6015787124633789, -0.02659934014081955, 0.4765948951244354, 0.4226805567741394, -0.011103966273367405, 0.4695490598678589, 0.4896574318408966, -0.016398794949054718, 0.46115681529045105, 0.537634015083313, -0.01942499540746212, 0.45162588357925415, 0.5746058225631714, -0.021959979087114334, 0.4591737687587738, 0.3997771143913269, -0.008914650417864323, 0.45193982124328613, 0.45506972074508667, -0.014669719152152538, 0.4443713128566742, 0.4920409917831421, -0.01663515903055668, 0.4356417655944824, 0.5238193869590759, -0.017622550949454308]",[]
"[0.5217601656913757, 0.1746423840522766, 5.011813755118055e-07, 0.5843405723571777, 0.2246493548154831, -0.026461180299520493, 0.6114084124565125, 0.33235427737236023, -0.03274241462349892, 0.6194123029708862, 0.4279683232307434, -0.033313579857349396, 0.631250262260437, 0.5036630630493164, -0.033377982676029205, 0.5554368495941162, 0.4085218906402588, -0.023676862940192223, 0.5487337112426758, 0.5175420045852661, -0.030106080695986748, 0.5407946109771729, 0.5854909420013428, -0.03481854125857353, 0.5304415225982666, 0.6377695202827454, -0.03763725236058235, 0.5198628306388855, 0.39701807498931885, -0.012920317240059376, 0.5096316337585449, 0.5026717185974121, -0.013328184373676777, 0.5009771585464478, 0.5755261182785034, -0.016962392255663872, 0.4877047538757324, 0.6324309706687927, -0.020607467740774155, 0.49474889039993286, 0.3698512017726898, -0.004240762908011675, 0.4856937527656555, 0.4592088460922241, -0.009090094827115536, 0.477322518825531, 0.5112941861152649, -0.016666751354932785, 0.4657309055328369, 0.5530677437782288, -0.022333459928631783, 0.4787803888320923, 0.3356190323829651, 0.002834557555615902, 0.4659786522388458, 0.3824208080768585, -0.006918740924447775, 0.4527251422405243, 0.41010916233062744, -0.013359461911022663, 0.4384099841117859, 0.43692561984062195, -0.016993388533592224]",[]
"[0.5586821436882019, 0.30233442783355713, 2.7544413683244784e-07, 0.5773180723190308, 0.3490599989891052, -0.017689116299152374, 0.5822187662124634, 0.42185264825820923, -0.027835480868816376, 0.5845135450363159, 0.4845987856388092, -0.0360209085047245, 0.5948210954666138, 0.5334552526473999, -0.0438111312687397, 0.5544314980506897, 0.4988349974155426, -0.018697254359722137, 0.546970009803772, 0.5805860757827759, -0.03318624570965767, 0.537255585193634, 0.6330785155296326, -0.0446157343685627, 0.5265953540802002, 0.6720823645591736, -0.05223415046930313, 0.5379037857055664, 0.49602967500686646, -0.018923744559288025, 0.5245882272720337, 0.5891368985176086, -0.03061089664697647, 0.5113916397094727, 0.646888017654419, -0.04000047594308853, 0.49825266003608704, 0.6908780336380005, -0.04625798389315605, 0.5232366323471069, 0.4763835668563843, -0.021295661106705666, 0.5036180019378662, 0.5637874603271484, -0.034652743488550186, 0.4847685694694519, 0.6131541132926941, -0.044741954654455185, 0.4678530991077423, 0.6494703888893127, -0.05129382014274597, 0.5115153193473816, 0.4435041546821594, -0.0248939860612154, 0.48481959104537964, 0.48530423641204834, -0.03840130940079689, 0.4634959101676941, 0.509367823600769, -0.04561006277799606, 0.444742888212204, 0.526528537273407, -0.0498318187892437]",[]
"[0.5150896310806274, 0.12390372157096863, 3.2498994073648646e-07, 0.5621554851531982, 0.11349624395370483, -0.029904820024967194, 0.6011258959770203, 0.15866386890411377, -0.049059316515922546, 0.6263763904571533, 0.21745339035987854, -0.06205255910754204, 0.6487418413162231, 0.2751593291759491, -0.07475033402442932, 0.5697571635246277, 0.26962703466415405, -0.04918307438492775, 0.5853170156478882, 0.3671535551548004, -0.06880615651607513, 0.5997031331062317, 0.41654127836227417, -0.08094828575849533, 0.6119390726089478, 0.4506760239601135, -0.08835777640342712, 0.5396649241447449, 0.2835346758365631, -0.04316699877381325, 0.5411681532859802, 0.3957943022251129, -0.057029299437999725, 0.5461516976356506, 0.45905280113220215, -0.06521061062812805, 0.5501921772956848, 0.5053356885910034, -0.07156383246183395, 0.5143536925315857, 0.2779381275177002, -0.03868245705962181, 0.5152913331985474, 0.373999685049057, -0.050499528646469116, 0.5181105732917786, 0.4327033758163452, -0.056601736694574356, 0.5195009112358093, 0.481325626373291, -0.061519499868154526, 0.4941217005252838, 0.2623811364173889, -0.03585401922464371, 0.49162256717681885, 0.32949963212013245, -0.04755689948797226, 0.49089890718460083, 0.3702865242958069, -0.051343582570552826, 0.4903120994567871, 0.4063725769519806, -0.053452521562576294]",[]
"[0.511981189250946, 0.09265047311782837, 3.3421761713725573e-07, 0.5672093033790588, 0.10448214411735535, -0.019687222316861153, 0.602830708026886, 0.16667422652244568, -0.032577529549598694, 0.625262975692749, 0.23008453845977783, -0.04102259874343872, 0.6467685699462891, 0.28273457288742065, -0.04957825690507889, 0.5655071139335632, 0.26531749963760376, -0.03675132989883423, 0.582487940788269, 0.3622751235961914, -0.05302075669169426, 0.6004181504249573, 0.41724973917007446, -0.06360185891389847, 0.6187109351158142, 0.46176862716674805, -0.07073714584112167, 0.5330363512039185, 0.2800205945968628, -0.034991536289453506, 0.5333528518676758, 0.39583075046539307, -0.04931626096367836, 0.5382930040359497, 0.46513691544532776, -0.058556776493787766, 0.5446072220802307, 0.5215684175491333, -0.06530601531267166, 0.5090845227241516, 0.2732553780078888, -0.033725984394550323, 0.5082488059997559, 0.376635879278183, -0.047551367431879044, 0.5130805969238281, 0.44112884998321533, -0.05489956587553024, 0.518602728843689, 0.4932228922843933, -0.059500258415937424, 0.4925961196422577, 0.25549978017807007, -0.033014796674251556, 0.4871240258216858, 0.33266082406044006, -0.04438333585858345, 0.4856224060058594, 0.3764500617980957, -0.047205954790115356, 0.48611560463905334, 0.4126315116882324, -0.04827633127570152]",[]
"[0.5173690319061279, 0.17187145352363586, 5.157729674465372e-07, 0.5769619941711426, 0.21910792589187622, -0.019637592136859894, 0.6080564260482788, 0.31960007548332214, -0.02950870245695114, 0.6219408512115479, 0.41398125886917114, -0.03461945429444313, 0.6364564895629883, 0.48722827434539795, -0.0401470921933651, 0.5575037002563477, 0.3672480583190918, -0.03972918912768364, 0.5561652779579163, 0.4922042787075043, -0.05609128251671791, 0.5483269691467285, 0.5724016427993774, -0.06504847854375839, 0.5402297377586365, 0.632233738899231, -0.06853358447551727, 0.5252065062522888, 0.36031466722488403, -0.033034004271030426, 0.523956298828125, 0.48062920570373535, -0.042409878224134445, 0.5216434001922607, 0.5586282014846802, -0.04624059796333313, 0.5160520076751709, 0.6144709587097168, -0.04875104874372482, 0.5013502240180969, 0.3427095115184784, -0.02634190022945404, 0.5037973523139954, 0.445878267288208, -0.03444615751504898, 0.5048689246177673, 0.5153800845146179, -0.03688971698284149, 0.5010952353477478, 0.5671682953834534, -0.037998732179403305, 0.48623424768447876, 0.31737545132637024, -0.02015823684632778, 0.487823486328125, 0.3937506079673767, -0.02629898674786091, 0.48727452754974365, 0.44697871804237366, -0.025516070425510406, 0.4850284457206726, 0.48774802684783936, -0.023954998701810837]",[]
"[0.49655380845069885, 0.23617565631866455, 3.8665532997583796e-07, 0.5461249351501465, 0.25390303134918213, -0.04018546640872955, 0.5871922969818115, 0.32766997814178467, -0.05913328751921654, 0.6114399433135986, 0.39972829818725586, -0.06946242600679398, 0.6270453333854675, 0.4633617401123047, -0.0787070244550705, 0.5375829935073853, 0.4122968018054962, -0.05227820947766304, 0.5398232936859131, 0.49643683433532715, -0.07207370549440384, 0.5314236879348755, 0.5522016286849976, -0.08673412352800369, 0.521635115146637, 0.5993279814720154, -0.09566941857337952, 0.5150232315063477, 0.4250687062740326, -0.035988155752420425, 0.5173909068107605, 0.5063172578811646, -0.052773501724004745, 0.5161462426185608, 0.5660064816474915, -0.06327108293771744, 0.5109367370605469, 0.6128882169723511, -0.0709887444972992, 0.49904781579971313, 0.422882080078125, -0.021775340661406517, 0.5002198815345764, 0.4974508285522461, -0.03676391765475273, 0.4961146414279938, 0.5511101484298706, -0.04425326734781265, 0.4859826862812042, 0.592067301273346, -0.04894903674721718, 0.48850271105766296, 0.4119482934474945, -0.010071334429085255, 0.48359769582748413, 0.47160908579826355, -0.02321499213576317, 0.4757685959339142, 0.5106943249702454, -0.029145291075110435, 0.4646568298339844, 0.5426847338676453, -0.03274448961019516]",[]
"[0.46205878257751465, 0.3028676509857178, 6.515979578125553e-08, 0.5098559856414795, 0.3278824985027313, -0.006594704929739237, 0.5307063460350037, 0.39473092555999756, -0.0017948525492101908, 0.5405634641647339, 0.4524320662021637, 0.008467757143080235, 0.5462474822998047, 0.4950838088989258, 0.02262112870812416, 0.49782219529151917, 0.5054488778114319, -0.003737711114808917, 0.5029643177986145, 0.5921869874000549, 0.006693628150969744, 0.5151211619377136, 0.6291744112968445, 0.018041841685771942, 0.5229632258415222, 0.6391870975494385, 0.028003551065921783, 0.47285333275794983, 0.5115244388580322, 0.010640420950949192, 0.47504910826683044, 0.6005842685699463, 0.020907804369926453, 0.488638699054718, 0.6280978918075562, 0.03359763324260712, 0.503355860710144, 0.6338437795639038, 0.04489470273256302, 0.45819851756095886, 0.49832066893577576, 0.025807498022913933, 0.46341827511787415, 0.5665867924690247, 0.037536803632974625, 0.4784157872200012, 0.5897501111030579, 0.050335753709077835, 0.4915502965450287, 0.5927951335906982, 0.06103185564279556, 0.45195966958999634, 0.477126806974411, 0.04089920595288277, 0.46466171741485596, 0.5196239948272705, 0.05352049320936203, 0.4780110716819763, 0.5331457257270813, 0.06380348652601242, 0.48962530493736267, 0.53382807970047, 0.07364409416913986]",[]
