Left,Right
"[0.5090675950050354, 0.8082727789878845, 5.202499551160145e-07, 0.4477028250694275, 0.7842974662780762, -0.01609494909644127, 0.4032040238380432, 0.7216447591781616, -0.02263009361922741, 0.3792988657951355, 0.652815043926239, -0.026240568608045578, 0.36756807565689087, 0.5873246788978577, -0.029421404004096985, 0.42376428842544556, 0.6291357278823853, -0.011809801682829857, 0.4098176062107086, 0.533103346824646, -0.020258009433746338, 0.4021969437599182, 0.4663708806037903, -0.029348066076636314, 0.39741238951683044, 0.4100700318813324, -0.036239445209503174, 0.44429177045822144, 0.6151624321937561, -0.008140632882714272, 0.4319553077220917, 0.5155377984046936, -0.01459544524550438, 0.42393267154693604, 0.441203236579895, -0.024420926347374916, 0.42114758491516113, 0.37894174456596375, -0.032986871898174286, 0.4626710116863251, 0.6164937019348145, -0.005928373895585537, 0.45074889063835144, 0.5274996161460876, -0.011469230987131596, 0.4448746144771576, 0.4617243707180023, -0.017820142209529877, 0.4424811899662018, 0.40401580929756165, -0.02376912347972393, 0.4786534607410431, 0.6296333074569702, -0.005034022964537144, 0.4703789949417114, 0.5686997175216675, -0.009568560868501663, 0.4656694829463959, 0.5240050554275513, -0.012083858251571655, 0.46255725622177124, 0.48287469148635864, -0.014736341312527657]",[]
"[0.49535495042800903, 0.6538275480270386, 3.8054190554248635e-07, 0.4475525915622711, 0.6395601034164429, -0.011887865141034126, 0.41906529664993286, 0.5740691423416138, -0.01466741506010294, 0.407450795173645, 0.5064564943313599, -0.013460952788591385, 0.40196770429611206, 0.45587238669395447, -0.010745121166110039, 0.4477452337741852, 0.4985142946243286, -0.011607613414525986, 0.4512591063976288, 0.40646299719810486, -0.012598530389368534, 0.45130684971809387, 0.3576759696006775, -0.012110323645174503, 0.451353520154953, 0.32335782051086426, -0.010776098817586899, 0.4734489321708679, 0.4885053038597107, -0.004464683588594198, 0.4757095277309418, 0.3938886225223541, -0.004741063341498375, 0.4741464853286743, 0.34081196784973145, -0.003371264087036252, 0.47295060753822327, 0.3037651777267456, -0.0014949773903936148, 0.4922221004962921, 0.4913567304611206, 0.0023144083097577095, 0.4928185045719147, 0.41096410155296326, 0.003734815400093794, 0.4911639094352722, 0.3665538728237152, 0.006275500636547804, 0.490030974149704, 0.33491313457489014, 0.00874224491417408, 0.5051944255828857, 0.5017699003219604, 0.00833939015865326, 0.5049914121627808, 0.44159170985221863, 0.011707293801009655, 0.5041522979736328, 0.40970584750175476, 0.016148997470736504, 0.5038358569145203, 0.3853239417076111, 0.020258568227291107]","[0.4031011164188385, 0.8143700361251831, 3.2253544191007677e-07, 0.3785816431045532, 0.7653399705886841, -0.01946103200316429, 0.37037813663482666, 0.6908203959465027, -0.024345040321350098, 0.37713757157325745, 0.6226223707199097, -0.026709431782364845, 0.3816746771335602, 0.5670908689498901, -0.02856394834816456, 0.38635674118995667, 0.6628960371017456, -0.0007339196745306253, 0.3898240923881531, 0.5999495983123779, -0.009682593867182732, 0.39269450306892395, 0.5514775514602661, -0.02060084044933319, 0.39540839195251465, 0.5097863078117371, -0.028490785509347916, 0.40147510170936584, 0.6607818007469177, 0.004351867362856865, 0.40607914328575134, 0.5934415459632874, -0.0015525729395449162, 0.40730294585227966, 0.5398831963539124, -0.011634564027190208, 0.41000932455062866, 0.48999136686325073, -0.01943143643438816, 0.4124082624912262, 0.666680097579956, 0.006163939367979765, 0.41572362184524536, 0.6043058037757874, -0.00013489928096532822, 0.4158456325531006, 0.5536189675331116, -0.005571845918893814, 0.41741669178009033, 0.5064878463745117, -0.009370923042297363, 0.41978901624679565, 0.6782262921333313, 0.005807921290397644, 0.4199477434158325, 0.6260438561439514, 0.001070988830178976, 0.41981321573257446, 0.589658260345459, -8.506995800416917e-05, 0.420351505279541, 0.5554627180099487, -0.000949641689658165]"
"[0.40517428517341614, 0.8169699907302856, 2.954029412194359e-07, 0.37806373834609985, 0.7642439603805542, -0.0105307437479496, 0.36557984352111816, 0.6806082725524902, -0.013051153160631657, 0.3676700294017792, 0.6108694076538086, -0.014141982421278954, 0.37135693430900574, 0.5569599866867065, -0.015333638526499271, 0.3748359680175781, 0.6715861558914185, -0.00867159478366375, 0.3822372555732727, 0.595708966255188, -0.01925906538963318, 0.3885718882083893, 0.5400451421737671, -0.027753528207540512, 0.3944929242134094, 0.49450743198394775, -0.03341153264045715, 0.39220181107521057, 0.6753866076469421, -0.008365740068256855, 0.3969757556915283, 0.5969365239143372, -0.016391132026910782, 0.3994534909725189, 0.5394684076309204, -0.024001281708478928, 0.40319180488586426, 0.48948121070861816, -0.02961396425962448, 0.40752384066581726, 0.6857321262359619, -0.009341849014163017, 0.40981993079185486, 0.6120015978813171, -0.01744794473052025, 0.4103061556816101, 0.5588185787200928, -0.021258560940623283, 0.41238683462142944, 0.5120095014572144, -0.02357945777475834, 0.42026326060295105, 0.7020139098167419, -0.011168220080435276, 0.41916558146476746, 0.6471341252326965, -0.018580544739961624, 0.4190327525138855, 0.6077256202697754, -0.020309053361415863, 0.4203188121318817, 0.5733416676521301, -0.021011700853705406]",[]
"[0.401459664106369, 0.7986090183258057, 4.264639983375673e-07, 0.3705684542655945, 0.7571412920951843, -0.014926031231880188, 0.35555732250213623, 0.6773260235786438, -0.022758852690458298, 0.35503125190734863, 0.6033555269241333, -0.027513086795806885, 0.35546010732650757, 0.5450001955032349, -0.032333437353372574, 0.3713880479335785, 0.652916669845581, -0.022646166384220123, 0.37859657406806946, 0.5691512227058411, -0.03514084219932556, 0.38691720366477966, 0.5088786482810974, -0.0438719242811203, 0.3940249979496002, 0.46236953139305115, -0.048780407756567, 0.393593966960907, 0.6514436602592468, -0.019804183393716812, 0.40316545963287354, 0.5639622807502747, -0.028034381568431854, 0.4099324345588684, 0.5002821087837219, -0.03415140509605408, 0.41708439588546753, 0.4497526288032532, -0.038917843252420425, 0.4142608344554901, 0.6559951901435852, -0.017597686499357224, 0.42299559712409973, 0.5733057260513306, -0.024772608652710915, 0.42876413464546204, 0.5124303698539734, -0.027498124167323112, 0.4358213543891907, 0.4655226171016693, -0.02937859296798706, 0.43181365728378296, 0.6675840020179749, -0.016250794753432274, 0.43951621651649475, 0.5997329354286194, -0.022239359095692635, 0.4452376663684845, 0.5515884160995483, -0.022744841873645782, 0.45152246952056885, 0.5125105381011963, -0.022520296275615692]",[]
"[0.5239984393119812, 0.7017604112625122, 2.412945150354062e-07, 0.4847411513328552, 0.6913679242134094, -0.016130458563566208, 0.4553999900817871, 0.6270676851272583, -0.019604969769716263, 0.43852880597114563, 0.5691648125648499, -0.018933633342385292, 0.42583104968070984, 0.5236393809318542, -0.01745225489139557, 0.4735364317893982, 0.562312662601471, -0.012770022265613079, 0.46558162569999695, 0.4884125888347626, -0.016260812059044838, 0.46171459555625916, 0.4439709484577179, -0.020324809476733208, 0.458965539932251, 0.4067150354385376, -0.023086074739694595, 0.4931567907333374, 0.5515149831771851, -0.005041607655584812, 0.48427075147628784, 0.480030357837677, -0.006273144390434027, 0.47654980421066284, 0.4346297085285187, -0.009134543128311634, 0.47167742252349854, 0.39703652262687683, -0.011780256405472755, 0.507750928401947, 0.5530701279640198, 0.0015424509765580297, 0.4983232319355011, 0.4892474114894867, 0.0014612372033298016, 0.49084776639938354, 0.449421763420105, 0.0009310110472142696, 0.4864436984062195, 0.41777682304382324, 0.00019096287724096328, 0.5177507996559143, 0.5622984766960144, 0.006676497403532267, 0.5094218254089355, 0.5093194842338562, 0.006543935742229223, 0.5044090747833252, 0.47808927297592163, 0.007458840496838093, 0.5006961226463318, 0.45439672470092773, 0.008362001739442348]",[]
"[0.4500146508216858, 0.8409122824668884, 3.270536410582281e-07, 0.3912246823310852, 0.8208171129226685, -0.008902288973331451, 0.36432787775993347, 0.7317600846290588, -0.0057350206188857555, 0.35994628071784973, 0.64878249168396, 0.00015609739057254046, 0.3502056896686554, 0.5951194763183594, 0.006880597677081823, 0.39600902795791626, 0.649886965751648, 0.009563525207340717, 0.3959627151489258, 0.561989426612854, 0.013800338841974735, 0.3973543345928192, 0.5077064633369446, 0.0122030358761549, 0.39900732040405273, 0.4646078646183014, 0.010930751450359821, 0.4241805672645569, 0.6385983228683472, 0.015773583203554153, 0.4204564094543457, 0.5527337789535522, 0.024115143343806267, 0.41518986225128174, 0.4977797567844391, 0.022098658606410027, 0.4109845459461212, 0.45133447647094727, 0.019181471318006516, 0.4455202519893646, 0.6437734961509705, 0.02065192721784115, 0.4394637644290924, 0.5677083730697632, 0.028116736561059952, 0.4332590401172638, 0.520559549331665, 0.029122313484549522, 0.43034428358078003, 0.4809098243713379, 0.028428146615624428, 0.46491748094558716, 0.6568342447280884, 0.02436288632452488, 0.45947253704071045, 0.5926500558853149, 0.03354151174426079, 0.4555344581604004, 0.5542402267456055, 0.03964328020811081, 0.45210251212120056, 0.523101806640625, 0.043071698397397995]",[]
"[0.4178149104118347, 0.8325121402740479, 2.727153969317442e-07, 0.39195963740348816, 0.7878481149673462, -0.019470781087875366, 0.3801414370536804, 0.7118529677391052, -0.024470245465636253, 0.3830607235431671, 0.6409773826599121, -0.02673535794019699, 0.38467901945114136, 0.5859524011611938, -0.02817598730325699, 0.39890432357788086, 0.6722545027732849, -0.005751649849116802, 0.4004237651824951, 0.5959551334381104, -0.015604193322360516, 0.3991965651512146, 0.5420552492141724, -0.026048894971609116, 0.39737755060195923, 0.49820104241371155, -0.03322697430849075, 0.4118325412273407, 0.6711881160736084, -0.0010849075624719262, 0.4120813310146332, 0.5918796062469482, -0.008315466344356537, 0.40727946162223816, 0.5355992317199707, -0.017953788861632347, 0.4033360779285431, 0.4861285388469696, -0.025099467486143112, 0.4195430278778076, 0.6768897175788879, 0.0006135005969554186, 0.4187939763069153, 0.6033943891525269, -0.0063137514516711235, 0.4141281247138977, 0.5508219599723816, -0.012090708129107952, 0.41119062900543213, 0.505078136920929, -0.01590304635465145, 0.42263567447662354, 0.6873326301574707, 0.00020512381161097437, 0.42091888189315796, 0.6300767660140991, -0.005230340175330639, 0.41820481419563293, 0.5915527939796448, -0.007470089476555586, 0.4168907701969147, 0.5579406023025513, -0.008867418393492699]",[]
"[0.5033254623413086, 0.6993890404701233, 3.692931898058305e-07, 0.4583505690097809, 0.6891070604324341, -0.01289291400462389, 0.4244464635848999, 0.6227554678916931, -0.018575266003608704, 0.40915507078170776, 0.5552136898040771, -0.02152564562857151, 0.39863771200180054, 0.5020953416824341, -0.024184582754969597, 0.43780845403671265, 0.5761788487434387, -0.01926659233868122, 0.4325372874736786, 0.49513381719589233, -0.031241297721862793, 0.43374383449554443, 0.43640124797821045, -0.039937522262334824, 0.43600836396217346, 0.38936394453048706, -0.044791363179683685, 0.4628891050815582, 0.5543057322502136, -0.017264967784285545, 0.46060097217559814, 0.46475541591644287, -0.02476382441818714, 0.4589177966117859, 0.4037497043609619, -0.02997872233390808, 0.45723509788513184, 0.3544500470161438, -0.033582720905542374, 0.48624926805496216, 0.5444942712783813, -0.016100367531180382, 0.4834980070590973, 0.46417778730392456, -0.022174859419465065, 0.4796138107776642, 0.41229018568992615, -0.023439709097146988, 0.47647625207901, 0.37109529972076416, -0.024091798812150955, 0.5064279437065125, 0.5451769828796387, -0.01586913876235485, 0.5029118657112122, 0.48183396458625793, -0.02034308761358261, 0.4997589588165283, 0.44386395812034607, -0.018886961042881012, 0.4969028830528259, 0.4141860008239746, -0.017100084573030472]","[0.41879138350486755, 0.8440539836883545, 2.476121778727247e-07, 0.3857004642486572, 0.7912133932113647, -0.01820395700633526, 0.3737793266773224, 0.7097989320755005, -0.023511303588747978, 0.3790587782859802, 0.6368783116340637, -0.025988023728132248, 0.3815793991088867, 0.5790811777114868, -0.027907446026802063, 0.40130364894866943, 0.6754115223884583, -0.008385714143514633, 0.4032704532146454, 0.600811243057251, -0.01756332628428936, 0.4018491804599762, 0.5474926233291626, -0.027401503175497055, 0.3992481231689453, 0.5044815540313721, -0.03440834954380989, 0.4256742596626282, 0.6803970336914062, -0.004268558695912361, 0.4271504580974579, 0.6023863554000854, -0.009549364447593689, 0.42255207896232605, 0.5458793640136719, -0.017224062234163284, 0.41854944825172424, 0.4976334571838379, -0.023477505892515182, 0.4444652199745178, 0.6925063729286194, -0.0025649480521678925, 0.44754019379615784, 0.620670735836029, -0.00754439365118742, 0.4452489912509918, 0.5687950253486633, -0.009988753125071526, 0.44375577569007874, 0.5245046615600586, -0.011928818188607693, 0.45843642950057983, 0.7103604674339294, -0.0028707003220915794, 0.46486711502075195, 0.6527206301689148, -0.0072308792732656, 0.4663993716239929, 0.6159196496009827, -0.006748806219547987, 0.46718794107437134, 0.5855496525764465, -0.006051347590982914]"
"[0.41965141892433167, 0.8353498578071594, 3.3140838695544517e-07, 0.38133904337882996, 0.7924875617027283, -0.021968523040413857, 0.36638855934143066, 0.7100092768669128, -0.032226916402578354, 0.3727469742298126, 0.6343954801559448, -0.03871343284845352, 0.3767176866531372, 0.5704357624053955, -0.04489610716700554, 0.40950965881347656, 0.6735506057739258, -0.024989375844597816, 0.4188763201236725, 0.583721935749054, -0.03809629753232002, 0.42603588104248047, 0.5218342542648315, -0.04781827703118324, 0.43118321895599365, 0.47212380170822144, -0.05385911464691162, 0.4360068738460541, 0.6778570413589478, -0.020284976810216904, 0.44475892186164856, 0.5861728191375732, -0.030826516449451447, 0.44888049364089966, 0.5188890099525452, -0.039504941552877426, 0.45324480533599854, 0.4656267762184143, -0.04558080434799194, 0.4568048417568207, 0.687907874584198, -0.017032772302627563, 0.4647691249847412, 0.5962332487106323, -0.027028053998947144, 0.466924250125885, 0.5325276255607605, -0.03171485289931297, 0.4697110950946808, 0.4811418056488037, -0.03406095132231712, 0.4739941358566284, 0.7023705840110779, -0.015338405966758728, 0.48159992694854736, 0.6269057393074036, -0.02454732544720173, 0.4837602376937866, 0.5743498206138611, -0.027111781761050224, 0.48540037870407104, 0.5314548015594482, -0.027631569653749466]",[]
"[0.4260375499725342, 0.8506088256835938, 2.4196563686018635e-07, 0.3823012709617615, 0.8104167580604553, -0.016668956726789474, 0.3613361418247223, 0.7179988622665405, -0.02411055378615856, 0.3633079528808594, 0.6328557133674622, -0.028757814317941666, 0.36355772614479065, 0.5623679161071777, -0.03279780596494675, 0.3884808123111725, 0.680247962474823, -0.01993497461080551, 0.3912741243839264, 0.5817079544067383, -0.033066898584365845, 0.3970911502838135, 0.5157794952392578, -0.04214178025722504, 0.4033454954624176, 0.46335119009017944, -0.0478183887898922, 0.4164242446422577, 0.6838617324829102, -0.01812627539038658, 0.41754037141799927, 0.5848279595375061, -0.027666283771395683, 0.42140305042266846, 0.5165019035339355, -0.03499732166528702, 0.4279448688030243, 0.46083131432533264, -0.04029024392366409, 0.4401558041572571, 0.6940057873725891, -0.017645899206399918, 0.4412713050842285, 0.6002017855644226, -0.026491675525903702, 0.4445168375968933, 0.5389692783355713, -0.02934533916413784, 0.4494795799255371, 0.48997071385383606, -0.03058585710823536, 0.4616476595401764, 0.7086528539657593, -0.01854146271944046, 0.4635053873062134, 0.6325245499610901, -0.027061624452471733, 0.46475011110305786, 0.5823400020599365, -0.02892621047794819, 0.467698335647583, 0.5402576923370361, -0.028916332870721817]",[]
[],"[0.4143492877483368, 0.7975921034812927, 3.6911936263095413e-07, 0.3715338408946991, 0.7625899314880371, -0.014901376329362392, 0.3526814579963684, 0.6911152005195618, -0.016321761533617973, 0.34946587681770325, 0.6222105622291565, -0.014962681569159031, 0.3381727933883667, 0.5746391415596008, -0.012410507537424564, 0.38024771213531494, 0.6015528440475464, 0.0011348092230036855, 0.37970295548439026, 0.5233807563781738, 0.0007195809739641845, 0.3811528980731964, 0.4779191017150879, -0.0024761445820331573, 0.3826156556606293, 0.44176000356674194, -0.004875992890447378, 0.4048980176448822, 0.5972298979759216, 0.006466604303568602, 0.4034755825996399, 0.515915036201477, 0.010324887000024319, 0.4028257429599762, 0.4649108946323395, 0.008277197368443012, 0.40280863642692566, 0.42596787214279175, 0.005874171387404203, 0.42527708411216736, 0.6102352142333984, 0.009385420940816402, 0.42558807134628296, 0.5394335985183716, 0.01231434941291809, 0.4242943823337555, 0.4956199526786804, 0.011714178137481213, 0.4234468340873718, 0.457648903131485, 0.009921260178089142, 0.4451412856578827, 0.6335784792900085, 0.010424189269542694, 0.4507865309715271, 0.5834285020828247, 0.013039087876677513, 0.45208650827407837, 0.5515360832214355, 0.015538707375526428, 0.45249229669570923, 0.5238906741142273, 0.01696026138961315]"
[],"[0.43774473667144775, 0.8219842910766602, 2.7687786996466457e-07, 0.39840424060821533, 0.7930618524551392, -0.02119562029838562, 0.37688300013542175, 0.7112923860549927, -0.030712250620126724, 0.37778395414352417, 0.6376186013221741, -0.03723682463169098, 0.37886443734169006, 0.580520749092102, -0.04297100752592087, 0.41031181812286377, 0.6152254343032837, -0.018274353817105293, 0.411661297082901, 0.5257267355918884, -0.03165949881076813, 0.41318902373313904, 0.46638280153274536, -0.04294631630182266, 0.4146646559238434, 0.42045509815216064, -0.0507802814245224, 0.43392616510391235, 0.6149888634681702, -0.016532080247998238, 0.4377368688583374, 0.5242790579795837, -0.026382889598608017, 0.4393872618675232, 0.4661027193069458, -0.03502326458692551, 0.4432000517845154, 0.41937947273254395, -0.04078284278512001, 0.4559098184108734, 0.6307482719421387, -0.017218928784132004, 0.45938992500305176, 0.5443264245986938, -0.026533281430602074, 0.4601154327392578, 0.49143779277801514, -0.029807861894369125, 0.46395379304885864, 0.4482985734939575, -0.03156536817550659, 0.476375550031662, 0.6602717638015747, -0.020131099969148636, 0.48166224360466003, 0.5945914387702942, -0.028853915631771088, 0.48275721073150635, 0.5540125966072083, -0.029415268450975418, 0.4851855933666229, 0.521486222743988, -0.028440898284316063]"
[],"[0.4575401246547699, 0.8252630829811096, 3.0619864332948055e-07, 0.4085575342178345, 0.8044604659080505, -0.02363557182252407, 0.38185223937034607, 0.7283018231391907, -0.0330045223236084, 0.383794903755188, 0.6493629813194275, -0.03874726593494415, 0.38475045561790466, 0.5833739638328552, -0.04276346415281296, 0.4229099154472351, 0.6122198700904846, -0.012288662604987621, 0.4270331561565399, 0.519175112247467, -0.022085249423980713, 0.4300652742385864, 0.45501112937927246, -0.03259732946753502, 0.43186303973197937, 0.4051687717437744, -0.04034453630447388, 0.449392706155777, 0.5952609181404114, -0.0072801015339791775, 0.45496678352355957, 0.4996316432952881, -0.013527452014386654, 0.4543445408344269, 0.43653619289398193, -0.021480878815054893, 0.45436906814575195, 0.3868573307991028, -0.02726822718977928, 0.47216707468032837, 0.5931727290153503, -0.0053037432953715324, 0.47615426778793335, 0.5031797885894775, -0.011187154799699783, 0.4730494022369385, 0.44519859552383423, -0.014310533180832863, 0.47106945514678955, 0.39903759956359863, -0.01632855273783207, 0.4925661087036133, 0.6040546894073486, -0.005988613236695528, 0.4972922205924988, 0.5273981094360352, -0.011965717189013958, 0.49504411220550537, 0.4820247292518616, -0.012579289264976978, 0.49252423644065857, 0.4454618990421295, -0.011800949461758137]"
"[0.4953157603740692, 0.7046438455581665, 4.609445056757977e-07, 0.45065510272979736, 0.688583254814148, -0.013658289797604084, 0.41768667101860046, 0.6236396431922913, -0.020885219797492027, 0.40192821621894836, 0.5591352581977844, -0.024805713444948196, 0.3911189138889313, 0.5070980787277222, -0.02852282114326954, 0.4406927525997162, 0.5649944543838501, -0.02461974322795868, 0.4416530132293701, 0.4677046537399292, -0.034478288143873215, 0.44268763065338135, 0.40356069803237915, -0.040125180035829544, 0.44428375363349915, 0.35700932145118713, -0.042497482150793076, 0.4681224822998047, 0.5518329739570618, -0.021660087630152702, 0.4679737389087677, 0.4489153027534485, -0.027576792985200882, 0.465064138174057, 0.38178521394729614, -0.03083440661430359, 0.4630139172077179, 0.3324528634548187, -0.0329594649374485, 0.49185910820961, 0.5504854917526245, -0.01875552535057068, 0.48966342210769653, 0.45926469564437866, -0.022785404697060585, 0.4853290021419525, 0.4021126627922058, -0.02347094938158989, 0.4822233021259308, 0.3601679801940918, -0.023823844268918037, 0.5104755163192749, 0.5577062964439392, -0.016513507813215256, 0.5068399310112, 0.4899561405181885, -0.019315388053655624, 0.5024127960205078, 0.4478819668292999, -0.017208067700266838, 0.49877211451530457, 0.41527220606803894, -0.014874167740345001]","[0.4872083365917206, 0.7969568967819214, 4.026596513995173e-07, 0.4262314438819885, 0.7849181890487671, -0.022645827382802963, 0.3966315984725952, 0.7058646082878113, -0.02952941320836544, 0.3961217403411865, 0.6182835102081299, -0.03195231780409813, 0.3924706280231476, 0.5501662492752075, -0.031604498624801636, 0.4326901435852051, 0.5654726028442383, -0.008231209591031075, 0.43841829895973206, 0.46215277910232544, -0.012522912584245205, 0.4424815773963928, 0.3992801308631897, -0.018324827775359154, 0.4462083578109741, 0.35246673226356506, -0.021730851382017136, 0.45968979597091675, 0.5497519969940186, 0.0003342177951708436, 0.4631129503250122, 0.44339311122894287, 0.0012074701953679323, 0.461942583322525, 0.3803413212299347, -0.0011517623206600547, 0.4631814658641815, 0.33207303285598755, -0.0024850533809512854, 0.4825984835624695, 0.5516262054443359, 0.006180915515869856, 0.48336756229400635, 0.45811378955841064, 0.008250861428678036, 0.48021411895751953, 0.40402233600616455, 0.00829741358757019, 0.479398638010025, 0.36164286732673645, 0.008078830316662788, 0.5020955801010132, 0.567706823348999, 0.009323486126959324, 0.5026443004608154, 0.4956128001213074, 0.01205976027995348, 0.4998638331890106, 0.4558489918708801, 0.015321576967835426, 0.49764758348464966, 0.4262405037879944, 0.0186172965914011]"
[],"[0.4751381278038025, 0.8405482769012451, 3.388946083759947e-07, 0.4246218502521515, 0.8148006796836853, -0.029576171189546585, 0.3909676671028137, 0.7347676753997803, -0.04147499427199364, 0.38309115171432495, 0.656307578086853, -0.05000840127468109, 0.3763497471809387, 0.5898652672767639, -0.057064883410930634, 0.41791367530822754, 0.6028489470481873, -0.013071222230792046, 0.42238473892211914, 0.5037938356399536, -0.025784771889448166, 0.42553505301475525, 0.4417356550693512, -0.03814585134387016, 0.42813074588775635, 0.39393073320388794, -0.04670698195695877, 0.4453238844871521, 0.5963214635848999, -0.007728528697043657, 0.4492811858654022, 0.496454656124115, -0.013560810126364231, 0.44949954748153687, 0.4394688308238983, -0.020699335262179375, 0.4484928250312805, 0.39050430059432983, -0.02652452513575554, 0.46899181604385376, 0.6060905456542969, -0.007053866982460022, 0.47301918268203735, 0.519197940826416, -0.011512487195432186, 0.47220200300216675, 0.46823039650917053, -0.011589519679546356, 0.4730425179004669, 0.4258922040462494, -0.012724424712359905, 0.4940918982028961, 0.6301437020301819, -0.01044063363224268, 0.4946867823600769, 0.5610266923904419, -0.014320016838610172, 0.49346497654914856, 0.5207196474075317, -0.012608006596565247, 0.4930129945278168, 0.4879729151725769, -0.011185746639966965]"
[],"[0.4555237591266632, 0.895217776298523, 3.9297560761042405e-07, 0.39692604541778564, 0.8582455515861511, -0.018330950289964676, 0.36713269352912903, 0.7569456696510315, -0.02508785016834736, 0.369026780128479, 0.6604211330413818, -0.02928963117301464, 0.3689083158969879, 0.5855363607406616, -0.03228452056646347, 0.3884727358818054, 0.668340802192688, -0.009223432280123234, 0.3936346173286438, 0.5623837113380432, -0.023329371586441994, 0.4032362699508667, 0.49677807092666626, -0.03595234826207161, 0.4136389195919037, 0.44310128688812256, -0.044705506414175034, 0.41799280047416687, 0.6629976034164429, -0.008846542797982693, 0.42428022623062134, 0.5520436763763428, -0.019216125831007957, 0.43179938197135925, 0.4785228669643402, -0.030426539480686188, 0.44232359528541565, 0.41762271523475647, -0.03917698189616203, 0.4441966116428375, 0.6773549914360046, -0.011383401229977608, 0.44915732741355896, 0.5713422894477844, -0.02132926695048809, 0.45479604601860046, 0.5039732456207275, -0.026982028037309647, 0.4639674127101898, 0.4450439214706421, -0.03179124370217323, 0.47333231568336487, 0.7056931853294373, -0.015951642766594887, 0.47583499550819397, 0.6321191787719727, -0.02460101619362831, 0.4771517813205719, 0.5817641615867615, -0.026801828294992447, 0.4788689613342285, 0.5356311798095703, -0.028528662398457527]"
"[0.48603126406669617, 0.7907435894012451, 5.717102453672851e-07, 0.4350464940071106, 0.7948336601257324, -0.03629223257303238, 0.3940604627132416, 0.7459534406661987, -0.05777568370103836, 0.37142056226730347, 0.67523592710495, -0.06959903985261917, 0.3662339448928833, 0.6023881435394287, -0.08069907873868942, 0.411126047372818, 0.6583063006401062, -0.06787634640932083, 0.3956098258495331, 0.5604382753372192, -0.08989875763654709, 0.39392101764678955, 0.4940650165081024, -0.10206062346696854, 0.39716029167175293, 0.44363248348236084, -0.10816745460033417, 0.43443751335144043, 0.6420526504516602, -0.052613403648138046, 0.42525261640548706, 0.5409897565841675, -0.07340075075626373, 0.42531248927116394, 0.47096186876296997, -0.08186177909374237, 0.43164265155792236, 0.4229319095611572, -0.08727201819419861, 0.4571698307991028, 0.6380994915962219, -0.03718598559498787, 0.4471072554588318, 0.5447649359703064, -0.05469127371907234, 0.44460150599479675, 0.48130497336387634, -0.06036027893424034, 0.4483819007873535, 0.4329853951931, -0.06287918239831924, 0.4778522849082947, 0.6401727795600891, -0.022839736193418503, 0.466494083404541, 0.5699895620346069, -0.03351275622844696, 0.4636650085449219, 0.5265487432479858, -0.03531273081898689, 0.46260693669319153, 0.49391937255859375, -0.036008644849061966]",[]
"[0.4756777286529541, 0.9509828090667725, 3.3690068335090473e-07, 0.4281088411808014, 0.9611022472381592, -0.015546324662864208, 0.3885800242424011, 0.914114236831665, -0.02449910156428814, 0.36604174971580505, 0.8632489442825317, -0.03157564997673035, 0.3453960716724396, 0.825960099697113, -0.03865492716431618, 0.3931267559528351, 0.8101382851600647, -0.016056135296821594, 0.3810292184352875, 0.7164387702941895, -0.028056161478161812, 0.37406837940216064, 0.6585206985473633, -0.03828982263803482, 0.3678767681121826, 0.6119678616523743, -0.045343633741140366, 0.4159238934516907, 0.7896636724472046, -0.01594536378979683, 0.4039219319820404, 0.6940963864326477, -0.025437628850340843, 0.3933539390563965, 0.6367642283439636, -0.03432546183466911, 0.38419583439826965, 0.5922948718070984, -0.041067082434892654, 0.43938595056533813, 0.7834604978561401, -0.017619607970118523, 0.4269793629646301, 0.6935213208198547, -0.026944376528263092, 0.4171180725097656, 0.6423652768135071, -0.03289290517568588, 0.4089374244213104, 0.6024085283279419, -0.0370633527636528, 0.46207866072654724, 0.7878437638282776, -0.020593006163835526, 0.45498770475387573, 0.7183433175086975, -0.029333176091313362, 0.44975972175598145, 0.6777357459068298, -0.03249087557196617, 0.44511303305625916, 0.6441959738731384, -0.03422720357775688]",[]
"[0.42720046639442444, 0.9337407350540161, 4.761957939081185e-07, 0.44711095094680786, 0.8509460091590881, -0.010046029463410378, 0.455040842294693, 0.7646324038505554, -0.014684588648378849, 0.4549461603164673, 0.6964091062545776, -0.0201057568192482, 0.4486446976661682, 0.6438421010971069, -0.024614663794636726, 0.41565778851509094, 0.7204923629760742, 0.0025933797005563974, 0.41422587633132935, 0.6362627148628235, -0.010091478005051613, 0.411888062953949, 0.576231837272644, -0.022351112216711044, 0.4085925817489624, 0.5278524160385132, -0.03061717376112938, 0.39797770977020264, 0.7234390377998352, -0.00021289555297698826, 0.3999355733394623, 0.6287787556648254, -0.011950834654271603, 0.39991408586502075, 0.5642224550247192, -0.02347378246486187, 0.39980465173721313, 0.5101231336593628, -0.031134366989135742, 0.3836217224597931, 0.7338500618934631, -0.005656012333929539, 0.3863470256328583, 0.6470505595207214, -0.016917750239372253, 0.386719286441803, 0.5859335064888, -0.024509545415639877, 0.3867470920085907, 0.5348552465438843, -0.029119685292243958, 0.3724187910556793, 0.7537207007408142, -0.012548542581498623, 0.37543535232543945, 0.688514232635498, -0.020508602261543274, 0.37676775455474854, 0.6430408954620361, -0.023336835205554962, 0.379099577665329, 0.6027491092681885, -0.02485382929444313]",[]
